#    itr              mu            ntot            mtot            etot
       1        1.179199        2.899902        1.448294      -28.147112
       2        7.960365        2.900269       -0.942217       -3.047479
       3        8.537323        2.900208        0.532684        1.315817
       4        8.972653        2.900848       -0.291576        3.384344
       5        9.117165        2.899933        0.157425        4.050105
       6        9.131810        2.900879       -0.085219        4.252983
       7        9.180052        2.900757        0.045349        4.319046
       8        9.186581        2.899475       -0.024338        4.324482
       9        9.161936        2.899078        0.012802        4.314192
      10        9.174207        2.900269       -0.006805        4.332110
      11        9.164053        2.899384        0.002975        4.325346
      12        9.168614        2.899597       -0.001190        4.320468
      13        9.173736        2.900848        0.000443        4.334537
      14        9.171507        2.900299       -0.000229        4.340031
