#    itr              mu            ntot            mtot            etot
       1      -21.000000        2.559631        2.559631      -80.251320
       2        5.433000        1.599243       -1.462891       -3.987604
       3        2.688000        1.599121        1.137817       -6.430520
       4        2.360000        1.599121       -0.881470       -5.279207
       5        2.045000        1.599365        0.668823       -4.582045
       6        1.787000        1.599976       -0.489990       -4.148680
       7        1.660000        1.599487        0.359131       -3.879440
       8        1.577000        1.599243       -0.260742       -3.742689
       9        1.548000        1.599243        0.186523       -3.667848
      10        1.518000        1.599243       -0.132812       -3.625843
      11        1.505000        1.599487        0.096924       -3.603903
      12        1.520000        1.600464       -0.066650       -3.590232
      13        1.515000        1.599487        0.048584       -3.577501
      14        1.489000        1.599487       -0.035889       -3.582656
      15        1.499000        1.599731        0.024414       -3.580855
      16        1.502000        1.599731       -0.016602       -3.578332
      17        1.514000        1.599243        0.012207       -3.578673
      18        1.506000        1.599243       -0.009277       -3.582423
      19        1.500000        1.599243        0.007324       -3.582423
      20        1.495000        1.599243       -0.007324       -3.582374
      21        1.495000        1.599243        0.007324       -3.582374
