#    itr              mu            ntot            mtot            etot
       1       38.792000        3.999268        0.122620      116.679472
       2       38.868000        3.999023        0.057800      116.730003
       3       38.877000        3.999146        0.025635      116.742635
       4       38.896000        3.999390        0.012085      116.760046
       5       38.893000        3.999146        0.005859      116.759501
       6       38.893000        3.999146        0.003418      116.751647
       7       38.893000        3.999146        0.002930      116.751636
       8       38.895000        3.999634        0.002197      116.770638
       9       38.897000        3.999146        0.001953      116.767948
      10       38.893000        3.999634        0.001709      116.770711
      11       38.897000        3.999634        0.001709      116.786947
      12       38.897000        3.999634        0.001709      116.786947
