#    itr              mu            ntot            mtot            etot
       1      -26.414062        0.900452        0.450226      -27.676611
       2       -6.833437        0.899780       -0.317993       -9.511624
       3       -6.387617        0.899902        0.286926       -9.043641
       4       -6.413664        0.900146       -0.263855       -8.944844
       5       -6.429036        0.899902        0.246887       -8.872337
       6       -6.442368        0.900146       -0.234314       -8.825326
       7       -6.441209        0.899902        0.224670       -8.788738
       8       -6.452924        0.900391       -0.217346       -8.766801
       9       -6.444887        0.900299        0.210709       -8.746043
      10       -6.456113        0.899414       -0.206116       -8.724320
      11       -6.458566        0.899414        0.202698       -8.715442
      12       -6.460692        0.899414       -0.199524       -8.707246
      13       -6.455247        0.899902        0.196838       -8.702754
      14       -6.450536        0.899414       -0.194641       -8.692156
      15       -6.457374        0.899414        0.192200       -8.688365
      16       -6.459659        0.899261       -0.190170       -8.681535
      17       -6.468923        0.899414        0.189758       -8.678402
