#    itr              mu            ntot            mtot            etot
       1        0.963867        2.600494        1.297531      -24.527004
       2        4.218506        2.599976       -0.500813       -8.865876
       3        4.412873        2.600739        0.184311       -6.497876
       4        4.439402        2.599091       -0.067276       -6.145103
       5        4.447039        2.600250        0.024399       -6.100202
       6        4.456913        2.600952       -0.009644       -6.084319
       7        4.483185        2.600616        0.004196       -6.080732
       8        4.476436        2.600525       -0.002075       -6.082951
       9        4.467764        2.599548        0.001068       -6.087853
      10        4.470164        2.600037       -0.000763       -6.090462
