#    itr              mu            ntot            mtot            etot
       1       19.774000        3.599426        2.400574       -2.870105
       2       10.858000        3.599121       -0.856812        7.010298
       3       11.522000        3.599243        0.301270        8.320658
       4       11.599000        3.599487       -0.103271        8.491479
       5       11.608000        3.599243        0.034180        8.511068
       6       11.611000        3.599487       -0.010986        8.514622
       7       11.602000        3.599243        0.003418        8.513610
       8       11.609000        3.599243       -0.002441        8.511870
       9       11.609000        3.599243        0.001465        8.511873
      10       11.610000        3.599243       -0.001465        8.511921
      11       11.610000        3.599243        0.001465        8.511921
