# n = 5.9 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1      115.913000        5.899292        0.050354      578.287142
       2      108.835000        5.899414        0.039185      578.949367
       3      108.840000        5.899902        0.030640      579.019417
       4      108.849000        5.899902        0.023560      579.070327
       5      108.843000        5.899414        0.018677      579.019047
       6      108.833000        5.899170        0.014893      578.945517
       7      108.834000        5.899414        0.011353      578.948730
       8      108.838000        5.899414        0.009155      578.973181
       9      108.837000        5.899414        0.006958      578.973390
      10      108.838000        5.900391        0.005981      579.079859
      11      108.854000        5.899170        0.005127      579.042999
      12      108.834000        5.899658        0.003418      578.976273
      13      108.833000        5.899658        0.002441      579.024299
      14      108.833000        5.899414        0.001587      578.997755
      15      108.834000        5.899414        0.001587      578.973788
      16      108.834000        5.899414        0.001587      578.973788
