#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-2.824692	-2.816299	-2.824692	-2.816299	-13.603302	-13.599945	
1	-2.824391	-2.815998	-2.821680	-2.813288	-13.599085	-13.595729	
2	-2.823487	-2.815095	-2.812646	-2.804254	-13.586438	-13.583081	
3	-2.821982	-2.813590	-2.797596	-2.789204	-13.565368	-13.562011	
4	-2.819876	-2.811484	-2.776539	-2.768147	-13.535888	-13.532531	
5	-2.817171	-2.808779	-2.749487	-2.741095	-13.498015	-13.494659	
6	-2.813868	-2.805476	-2.716457	-2.708065	-13.451773	-13.448416	
7	-2.809969	-2.801577	-2.677468	-2.669076	-13.397189	-13.393832	
8	-2.805477	-2.797085	-2.632545	-2.624152	-13.334296	-13.330939	
9	-2.800394	-2.792002	-2.581713	-2.573321	-13.263132	-13.259775	
10	-2.794723	-2.786331	-2.525004	-2.516612	-13.183740	-13.180383	
11	-2.788468	-2.780076	-2.462452	-2.454060	-13.096167	-13.092810	
12	-2.781632	-2.773240	-2.394095	-2.385703	-13.000467	-12.997110	
13	-2.774220	-2.765828	-2.319974	-2.311581	-12.896697	-12.893340	
14	-2.766236	-2.757844	-2.240132	-2.231740	-12.784919	-12.781562	
15	-2.757685	-2.749292	-2.154620	-2.146227	-12.665201	-12.661844	
16	-2.748571	-2.740179	-2.063487	-2.055095	-12.537615	-12.534259	
17	-2.738902	-2.730509	-1.966789	-1.958397	-12.402239	-12.398882	
18	-2.728681	-2.720289	-1.864585	-1.856192	-12.259152	-12.255795	
19	-2.717916	-2.709524	-1.756935	-1.748542	-12.108442	-12.105085	
20	-2.706613	-2.698221	-1.643904	-1.635512	-11.950200	-11.946843	
21	-2.694779	-2.686386	-1.525562	-1.517169	-11.784520	-11.781163	
22	-2.682420	-2.674028	-1.401978	-1.393586	-11.611503	-11.608146	
23	-2.669545	-2.661153	-1.273227	-1.264835	-11.431252	-11.427895	
24	-2.656161	-2.647769	-1.139388	-1.130996	-11.243877	-11.240520	
25	-2.642277	-2.633884	-1.000540	-0.992148	-11.049489	-11.046132	
26	-2.627899	-2.619507	-0.856767	-0.848375	-10.848207	-10.844851	
