#    itr              mu            ntot            mtot            etot
       1       -0.810000        2.799194        2.799194      -31.653899
       2        7.779000        2.799194       -1.114014       -0.481064
       3        8.252000        2.799194        0.415283        2.127795
       4        8.314000        2.799683       -0.152588        2.547875
       5        8.331000        2.799438        0.054199        2.606957
       6        8.326000        2.799438       -0.020020        2.612823
       7        8.319000        2.799438        0.003906        2.613938
       8        8.334000        2.799438       -0.001953        2.614353
       9        8.334000        2.799438        0.000977        2.614451
      10        8.336000        2.799438       -0.000977        2.614453
      11        8.336000        2.799438        0.000977        2.614453
