#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-10.114253	-1.499323	-10.114253	-1.499323	-20.799280	-12.595789	11.928645	20.543574	11.928645	20.543574	11.218469	19.421960	
1	-10.113952	-1.499023	-10.111247	-1.496317	-20.795065	-12.591573	11.925639	20.540568	11.928344	20.543273	11.217868	19.421359	
2	-10.113050	-1.498121	-10.102231	-1.487301	-20.782421	-12.578930	11.916623	20.531552	11.927443	20.542372	11.216065	19.419557	
3	-10.111548	-1.496619	-10.087210	-1.472281	-20.761358	-12.557867	11.901602	20.516531	11.925940	20.540870	11.213062	19.416553	
4	-10.109447	-1.494518	-10.066194	-1.451265	-20.731887	-12.528396	11.880586	20.495515	11.923839	20.538768	11.208860	19.412351	
5	-10.106747	-1.491818	-10.039195	-1.424266	-20.694027	-12.490535	11.853587	20.468517	11.921139	20.536068	11.203462	19.406953	
6	-10.103450	-1.488521	-10.006230	-1.391301	-20.647799	-12.444308	11.820623	20.435552	11.917842	20.532772	11.196870	19.400362	
7	-10.099559	-1.484630	-9.967319	-1.352390	-20.593233	-12.389741	11.781712	20.396641	11.913951	20.528880	11.189090	19.392581	
8	-10.095075	-1.480146	-9.922486	-1.307557	-20.530360	-12.326868	11.736878	20.351807	11.909467	20.524397	11.180126	19.383617	
9	-10.090002	-1.475073	-9.871757	-1.256828	-20.459219	-12.255727	11.686150	20.301079	11.904394	20.519323	11.169983	19.373474	
10	-10.084342	-1.469413	-9.815165	-1.200235	-20.379852	-12.176361	11.629557	20.244486	11.898734	20.513664	11.158667	19.362158	
11	-10.078099	-1.463170	-9.752742	-1.137813	-20.292308	-12.088817	11.567134	20.182063	11.892492	20.507421	11.146185	19.349676	
12	-10.071277	-1.456348	-9.684528	-1.069599	-20.196640	-11.993148	11.498920	20.113849	11.885669	20.500598	11.132545	19.336036	
13	-10.063879	-1.448950	-9.610564	-0.995635	-20.092904	-11.889413	11.424956	20.039885	11.878272	20.493201	11.117755	19.321246	
14	-10.055911	-1.440982	-9.530895	-0.915965	-19.981164	-11.777672	11.345287	19.960216	11.870303	20.485232	11.101824	19.305316	
15	-10.047377	-1.432447	-9.445569	-0.830640	-19.861486	-11.657995	11.259961	19.874890	11.861769	20.476698	11.084762	19.288253	
16	-10.038281	-1.423352	-9.354639	-0.739710	-19.733944	-11.530453	11.169031	19.783960	11.852673	20.467603	11.066579	19.270070	
17	-10.028631	-1.413701	-9.258161	-0.643231	-19.598614	-11.395123	11.072553	19.687482	11.843023	20.457952	11.047286	19.250777	
18	-10.018430	-1.403501	-9.156192	-0.541263	-19.455577	-11.252086	10.970584	19.585513	11.832823	20.447752	11.026895	19.230386	
19	-10.007687	-1.392758	-9.048796	-0.433867	-19.304920	-11.101429	10.863188	19.478118	11.822079	20.437008	11.005418	19.208909	
20	-9.996406	-1.381477	-8.936039	-0.321109	-19.146734	-10.943243	10.750431	19.365360	11.810798	20.425727	10.982868	19.186359	
21	-9.984595	-1.369666	-8.817988	-0.203059	-18.981114	-10.777623	10.632380	19.247309	11.798988	20.413917	10.959259	19.162751	
22	-9.972262	-1.357333	-8.694717	-0.079788	-18.808159	-10.604668	10.509109	19.124039	11.786654	20.401583	10.934606	19.138097	
23	-9.959412	-1.344483	-8.566302	0.048628	-18.627975	-10.424484	10.380694	18.995623	11.773805	20.388734	10.908922	19.112413	
24	-9.946055	-1.331126	-8.432820	0.182109	-18.440670	-10.237179	10.247212	18.862141	11.760447	20.375377	10.882225	19.085716	
25	-9.932198	-1.317269	-8.294354	0.320575	-18.246357	-10.042866	10.108746	18.723675	11.746591	20.361520	10.854529	19.058020	
26	-9.917850	-1.302921	-8.150989	0.463940	-18.045153	-9.841662	9.965381	18.580310	11.732242	20.347171	10.825852	19.029343	
27	-9.903019	-1.288090	-8.002813	0.612116	-17.837179	-9.633688	9.817206	18.432135	11.717411	20.332340	10.796212	18.999703	
28	-9.887714	-1.272785	-7.849919	0.765011	-17.622561	-9.419070	9.664311	18.279240	11.702106	20.317035	10.765625	18.969117	
29	-9.871945	-1.257015	-7.692399	0.922530	-17.401429	-9.197938	9.506791	18.121720	11.686337	20.301266	10.734112	18.937603	
30	-9.855720	-1.240791	-7.530352	1.084578	-17.173915	-8.970424	9.344744	17.959673	11.670112	20.285041	10.701691	18.905182	
31	-9.839050	-1.224121	-7.363877	1.251052	-16.940157	-8.736666	9.178270	17.793199	11.653442	20.268371	10.668382	18.871873	
32	-9.821945	-1.207016	-7.193080	1.421850	-16.700296	-8.496805	9.007472	17.622401	11.636337	20.251266	10.634204	18.837696	
