# n = 0.8 U  = 18.0 J = 4.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1        2.571500        0.800049        0.157410       -0.437663
       2        2.460395        0.800293        0.140442       -0.367738
       3        2.496539        0.800293        0.129700       -0.354196
       4        2.492301        0.800293        0.122131       -0.339169
       5        2.484401        0.800049        0.116638       -0.329861
       6        2.488961        0.800293        0.110657       -0.325326
       7        2.492181        0.800049        0.106140       -0.315831
       8        2.491316        0.800293        0.102112       -0.312992
       9        2.503218        0.800293        0.099182       -0.306753
      10        2.503618        0.800049        0.096375       -0.303524
      11        2.497518        0.800049        0.093689       -0.304218
      12        2.497518        0.800049        0.091736       -0.301359
      13        2.499936        0.800293        0.089661       -0.298709
      14        2.506407        0.800293        0.087219       -0.293790
      15        2.503701        0.800293        0.085754       -0.291374
      16        2.505301        0.800049        0.084412       -0.290617
      17        2.497501        0.800049        0.082947       -0.292277
      18        2.502001        0.800049        0.082214       -0.291289
      19        2.501191        0.800293        0.080872       -0.290023
      20        2.502445        0.800293        0.079895       -0.285835
      21        2.505345        0.800049        0.079529       -0.285591
      22        2.503545        0.800049        0.079529       -0.288164
      23        2.503545        0.800049        0.079529       -0.288164
