# n = 3.1 U  = 19.0 J = 4.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       50.435000        3.099243        0.367432      130.808230
       2       50.689000        3.099487        0.175171      131.909205
       3       50.789000        3.099976        0.082153      132.173999
       4       50.814000        3.099487        0.038940      132.235967
       5       50.796000        3.099243        0.019531      132.210576
       6       50.794000        3.099487        0.009888      132.214621
       7       50.809000        3.099243        0.007080      132.214868
       8       50.806000        3.099243        0.004883      132.203362
       9       50.800000        3.099731        0.004639      132.228072
      10       50.808000        3.099731        0.004639      132.252173
      11       50.808000        3.099731        0.004639      132.252173
