#    itr              mu            ntot            mtot            etot
       1       30.115723        3.599945        1.197677        0.582229
       2       12.560420        3.600555       -0.833128       13.321115
       3       13.417539        3.600800        0.576279       16.387432
       4       13.896972        3.599304       -0.409471       17.867450
       5       14.239882        3.600342        0.292491       18.592676
       6       14.390614        3.599579       -0.207088       18.946310
       7       14.511947        3.600830        0.146786       19.153005
       8       14.560970        3.600098       -0.105462       19.243326
       9       14.567448        3.600220        0.074766       19.286104
      10       14.600906        3.600098       -0.052032       19.309139
      11       14.597066        3.599609        0.036578       19.313292
      12       14.602904        3.600708       -0.026367       19.328972
      13       14.605853        3.599731        0.017259       19.331041
      14       14.602375        3.599792       -0.011505       19.322828
      15       14.611926        3.599487        0.007584       19.319007
      16       14.608894        3.599396       -0.004929       19.315900
      17       14.605639        3.599579        0.003845       19.318454
      18       14.608789        3.599579       -0.003235       19.318825
