#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-9.642181	-9.641266	-9.642181	-9.641266	-20.228821	-20.228455	
1	-9.641880	-9.640965	-9.639170	-9.638254	-20.224604	-20.224238	
2	-9.640977	-9.640061	-9.630136	-9.629220	-20.211957	-20.211591	
3	-9.639472	-9.638556	-9.615086	-9.614170	-20.190887	-20.190521	
4	-9.637366	-9.636451	-9.594029	-9.593113	-20.161407	-20.161041	
5	-9.634661	-9.633745	-9.566977	-9.566061	-20.123534	-20.123168	
6	-9.631358	-9.630442	-9.533946	-9.533031	-20.077292	-20.076926	
7	-9.627459	-9.626544	-9.494958	-9.494042	-20.022708	-20.022342	
8	-9.622967	-9.622051	-9.450034	-9.449119	-19.959815	-19.959449	
9	-9.617884	-9.616968	-9.399203	-9.398287	-19.888651	-19.888284	
10	-9.612213	-9.611297	-9.342494	-9.341578	-19.809258	-19.808892	
11	-9.605957	-9.605042	-9.279942	-9.279027	-19.721686	-19.721320	
12	-9.599122	-9.598206	-9.211585	-9.210669	-19.625986	-19.625619	
13	-9.591710	-9.590794	-9.137463	-9.136548	-19.522215	-19.521849	
14	-9.583725	-9.582810	-9.057622	-9.056707	-19.410438	-19.410072	
15	-9.575174	-9.574259	-8.972109	-8.971194	-19.290720	-19.290354	
16	-9.566061	-9.565145	-8.880977	-8.880061	-19.163134	-19.162768	
17	-9.556391	-9.555476	-8.784279	-8.783363	-19.027757	-19.027391	
18	-9.546171	-9.545255	-8.682074	-8.681159	-18.884671	-18.884305	
19	-9.535406	-9.534490	-8.574424	-8.573509	-18.733961	-18.733595	
20	-9.524103	-9.523187	-8.461394	-8.460479	-18.575719	-18.575352	
21	-9.512268	-9.511353	-8.343051	-8.342136	-18.410039	-18.409672	
22	-9.499910	-9.498994	-8.219467	-8.218552	-18.237021	-18.236655	
23	-9.487035	-9.486119	-8.090717	-8.089802	-18.056771	-18.056405	
24	-9.473651	-9.472735	-7.956878	-7.955962	-17.869395	-17.869029	
25	-9.459766	-9.458851	-7.818030	-7.817114	-17.675008	-17.674642	
26	-9.445389	-9.444473	-7.674257	-7.673341	-17.473726	-17.473360	
27	-9.430528	-9.429612	-7.525646	-7.524730	-17.265671	-17.265305	
28	-9.415192	-9.414276	-7.372286	-7.371370	-17.050967	-17.050601	
29	-9.399390	-9.398475	-7.214270	-7.213354	-16.829745	-16.829378	
30	-9.383133	-9.382217	-7.051693	-7.050777	-16.602137	-16.601770	
31	-9.366428	-9.365513	-6.884652	-6.883737	-16.368280	-16.367914	
32	-9.349288	-9.348373	-6.713249	-6.712334	-16.128316	-16.127950	
33	-9.331722	-9.330806	-6.537587	-6.536671	-15.882388	-15.882022	
34	-9.313740	-9.312825	-6.357771	-6.356855	-15.630646	-15.630280	
35	-9.295354	-9.294439	-6.173910	-6.172994	-15.373241	-15.372874	
36	-9.276575	-9.275659	-5.986114	-5.985199	-15.110327	-15.109961	
37	-9.257413	-9.256497	-5.794497	-5.793582	-14.842063	-14.841697	
