#    itr              mu            ntot            mtot            etot
       1       42.282000        4.299072        0.133850      139.193060
       2       42.265000        4.299561        0.065979      139.285016
       3       42.260000        4.299438        0.034790      139.316065
       4       42.247000        4.299194        0.018311      139.306654
       5       42.249000        4.299194        0.009766      139.299512
       6       42.245000        4.299194        0.004883      139.299926
       7       42.245000        4.299194        0.002197      139.299984
       8       42.243000        4.299194        0.000732      139.300008
       9       42.246000        4.299683        0.000488      139.320641
      10       42.250000        4.299194        0.000244      139.317535
      11       42.246000        4.299194        0.000244      139.300014
      12       42.246000        4.299194        0.000244      139.300014
