# n = 4.3 U  = 10.0 J = 2.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       41.927000        4.299072        0.430969      138.115548
       2       42.262000        4.299316        0.194031      139.065720
       3       42.293000        4.299561        0.098206      139.262944
       4       42.260000        4.299194        0.050781      139.296631
       5       42.255000        4.299194        0.026123      139.295476
       6       42.254000        4.300415        0.014771      139.350381
       7       42.259000        4.299194        0.007812      139.343535
       8       42.246000        4.299683        0.003418      139.320480
       9       42.251000        4.299194        0.001221      139.317521
      10       42.244000        4.299194        0.000244      139.299970
      11       42.246000        4.299194        0.000244      139.300056
      12       42.246000        4.299194        0.000244      139.300014
