#    itr              mu            ntot            mtot            etot
       1       93.813000        5.899841        0.100159      273.823851
       2       37.633000        5.899414       -0.080566      158.427118
       3       37.616000        5.899658        0.062988      158.431779
       4       37.619000        5.899414       -0.049561      158.432238
       5       37.613000        5.899414        0.038330      158.427442
       6       37.610000        5.899658       -0.030273      158.437809
       7       37.616000        5.899414        0.022705      158.435891
       8       37.614000        5.899414       -0.018311      158.429788
       9       37.612000        5.899414        0.013916      158.429993
      10       37.614000        5.899414       -0.010986      158.430171
      11       37.616000        5.899902        0.008057      158.448633
      12       37.610000        5.899170       -0.005371      158.434330
      13       37.602000        5.899414        0.003174      158.423766
      14       37.610000        5.899414       -0.003174      158.430383
      15       37.610000        5.899414        0.003174      158.430383
