#    itr              mu            ntot            mtot            etot
       1       57.127000        4.600342        0.234192      216.277388
       2       57.143000        4.599243        0.135620      216.437854
       3       57.159000        4.599976        0.079834      216.505917
       4       57.156000        4.599487        0.047607      216.536539
       5       57.152000        4.599243        0.027954      216.508252
       6       57.144000        4.599243        0.017456      216.499417
       7       57.143000        4.600708        0.009644      216.583646
       8       57.158000        4.599243        0.005005      216.573649
       9       57.141000        4.600220        0.003052      216.556353
      10       57.150000        4.600220        0.002075      216.605225
      11       57.150000        4.599243        0.001099      216.549556
      12       57.138000        4.599243        0.000610      216.500862
      13       57.139000        4.599487        0.000244      216.514942
      14       57.143000        4.599976        0.000000      216.555052
      15       57.149000        4.600952        0.000000      216.635024
      16       57.159000        4.599976        0.000000      216.628050
