#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-10.322601	-10.324249	-10.322601	-10.324249	-21.108276	-21.110107	
1	-10.322300	-10.323948	-10.319590	-10.321237	-21.104060	-21.105891	
2	-10.321397	-10.323045	-10.310556	-10.312204	-21.091413	-21.093244	
3	-10.319892	-10.321540	-10.295506	-10.297154	-21.070343	-21.072174	
4	-10.317786	-10.319434	-10.274449	-10.276097	-21.040863	-21.042694	
5	-10.315081	-10.316729	-10.247397	-10.249045	-21.002990	-21.004821	
6	-10.311778	-10.313426	-10.214366	-10.216014	-20.956748	-20.958579	
7	-10.307879	-10.309527	-10.175378	-10.177026	-20.902163	-20.903994	
8	-10.303387	-10.305035	-10.130454	-10.132102	-20.839270	-20.841101	
9	-10.298303	-10.299951	-10.079623	-10.081271	-20.768106	-20.769937	
10	-10.292633	-10.294281	-10.022914	-10.024562	-20.688714	-20.690545	
11	-10.286377	-10.288025	-9.960362	-9.962010	-20.601141	-20.602972	
12	-10.279542	-10.281190	-9.892005	-9.893653	-20.505441	-20.507272	
13	-10.272129	-10.273777	-9.817883	-9.819531	-20.401671	-20.403502	
14	-10.264145	-10.265793	-9.738042	-9.739690	-20.289893	-20.291724	
15	-10.255594	-10.257242	-9.652529	-9.654177	-20.170176	-20.172007	
16	-10.246481	-10.248129	-9.561397	-9.563045	-20.042590	-20.044421	
17	-10.236811	-10.238459	-9.464699	-9.466347	-19.907213	-19.909044	
18	-10.226591	-10.228239	-9.362494	-9.364142	-19.764126	-19.765958	
19	-10.215826	-10.217474	-9.254844	-9.256492	-19.613417	-19.615248	
20	-10.204523	-10.206171	-9.141814	-9.143462	-19.455174	-19.457005	
21	-10.192688	-10.194336	-9.023471	-9.025119	-19.289494	-19.291325	
22	-10.180330	-10.181978	-8.899887	-8.901535	-19.116477	-19.118308	
23	-10.167455	-10.169103	-8.771137	-8.772785	-18.936226	-18.938057	
24	-10.154071	-10.155719	-8.637297	-8.638945	-18.748851	-18.750682	
25	-10.140186	-10.141834	-8.498449	-8.500097	-18.554464	-18.556295	
26	-10.125809	-10.127457	-8.354677	-8.356325	-18.353182	-18.355013	
27	-10.110948	-10.112596	-8.206066	-8.207714	-18.145126	-18.146957	
28	-10.095612	-10.097260	-8.052706	-8.054354	-17.930423	-17.932254	
29	-10.079810	-10.081458	-7.894690	-7.896338	-17.709200	-17.711031	
30	-10.063552	-10.065200	-7.732113	-7.733761	-17.481592	-17.483423	
31	-10.046848	-10.048496	-7.565072	-7.566720	-17.247736	-17.249567	
32	-10.029708	-10.031356	-7.393669	-7.395317	-17.007771	-17.009602	
33	-10.012142	-10.013790	-7.218007	-7.219655	-16.761844	-16.763675	
34	-9.994160	-9.995808	-7.038191	-7.039839	-16.510102	-16.511933	
35	-9.975774	-9.977422	-6.854330	-6.855978	-16.252696	-16.254527	
36	-9.956995	-9.958643	-6.666534	-6.668182	-15.989782	-15.991613	
37	-9.937833	-9.939481	-6.474917	-6.476565	-15.721519	-15.723350	
38	-9.918301	-9.919949	-6.279594	-6.281242	-15.448067	-15.449898	
39	-9.898410	-9.900057	-6.080683	-6.082331	-15.169591	-15.171422	
40	-9.878172	-9.879820	-5.878304	-5.879952	-14.886260	-14.888091	
41	-9.857599	-9.859247	-5.672578	-5.674225	-14.598243	-14.600074	
42	-9.836704	-9.838352	-5.463629	-5.465277	-14.305715	-14.307546	
43	-9.815500	-9.817147	-5.251583	-5.253231	-14.008851	-14.010682	
44	-9.793998	-9.795646	-5.036569	-5.038217	-13.707831	-13.709662	
45	-9.772213	-9.773861	-4.818715	-4.820363	-13.402835	-13.404666	
46	-9.750156	-9.751804	-4.598152	-4.599800	-13.094048	-13.095879	
47	-9.727843	-9.729491	-4.375014	-4.376662	-12.781655	-12.783486	
48	-9.705285	-9.706933	-4.149436	-4.151084	-12.465844	-12.467675	
49	-9.682496	-9.684144	-3.921552	-3.923200	-12.146807	-12.148638	
50	-9.659491	-9.661139	-3.691500	-3.693148	-11.824734	-11.826565	
51	-9.636283	-9.637931	-3.459419	-3.461067	-11.499821	-11.501652	
52	-9.612886	-9.614534	-3.225448	-3.227096	-11.172262	-11.174093	
53	-9.589314	-9.590962	-2.989729	-2.991377	-10.842255	-10.844086	
54	-9.565581	-9.567229	-2.752403	-2.754051	-10.509999	-10.511830	
55	-9.541703	-9.543351	-2.513614	-2.515262	-10.175694	-10.177525	
56	-9.517692	-9.519340	-2.273505	-2.275152	-9.839541	-9.841372	
57	-9.493563	-9.495211	-2.032220	-2.033868	-9.501743	-9.503574	
58	-9.469332	-9.470980	-1.789906	-1.791554	-9.162503	-9.164334	
59	-9.445012	-9.446660	-1.546708	-1.548356	-8.822026	-8.823857	
60	-9.420618	-9.422266	-1.302773	-1.304421	-8.480516	-8.482347	
61	-9.396166	-9.397814	-1.058247	-1.059895	-8.138180	-8.140011	
62	-9.371669	-9.373317	-0.813278	-0.814926	-7.795224	-7.797055	
63	-9.347143	-9.348790	-0.568014	-0.569662	-7.451854	-7.453685	
64	-9.322601	-9.324249	-0.322601	-0.324249	-7.108276	-7.110107	
65	-9.298060	-9.299708	-0.077189	-0.078837	-6.764699	-6.766530	
66	-9.273534	-9.275182	0.168075	0.166427	-6.421329	-6.423160	
67	-9.249037	-9.250685	0.413044	0.411396	-6.078372	-6.080204	
68	-9.224584	-9.226232	0.657570	0.655922	-5.736036	-5.737867	
69	-9.200191	-9.201839	0.901505	0.899857	-5.394527	-5.396358	
70	-9.175871	-9.177519	1.144703	1.143055	-5.054050	-5.055881	
71	-9.151639	-9.153287	1.387018	1.385370	-4.714810	-4.716641	
72	-9.127511	-9.129159	1.628302	1.626654	-4.377012	-4.378843	
73	-9.103500	-9.105148	1.868411	1.866763	-4.040859	-4.042690	
74	-9.079621	-9.081269	2.107200	2.105553	-3.706554	-3.708385	
75	-9.055889	-9.057537	2.344526	2.342878	-3.374298	-3.376129	
76	-9.032317	-9.033965	2.580245	2.578598	-3.044291	-3.046122	
77	-9.008920	-9.010568	2.814216	2.812568	-2.716732	-2.718563	
78	-8.985711	-8.987359	3.046297	3.044649	-2.391818	-2.393649	
79	-8.962706	-8.964354	3.276349	3.274701	-2.069746	-2.071577	
80	-8.939918	-8.941566	3.504233	3.502585	-1.750708	-1.752539	
81	-8.917360	-8.919008	3.729812	3.728164	-1.434898	-1.436729	
82	-8.895046	-8.896694	3.952950	3.951302	-1.122505	-1.124336	
83	-8.872990	-8.874638	4.173512	4.171864	-0.813718	-0.815549	
84	-8.851205	-8.852853	4.391366	4.389718	-0.508722	-0.510553	
85	-8.829703	-8.831351	4.606381	4.604733	-0.207702	-0.209533	
86	-8.808499	-8.810147	4.818426	4.816778	0.089162	0.087331	
87	-8.787604	-8.789252	5.027375	5.025727	0.381690	0.379859	
88	-8.767031	-8.768679	5.233101	5.231453	0.669707	0.667876	
89	-8.746793	-8.748441	5.435481	5.433833	0.953038	0.951207	
90	-8.726902	-8.728550	5.634392	5.632744	1.231514	1.229683	
91	-8.707370	-8.709018	5.829715	5.828067	1.504966	1.503135	
92	-8.688208	-8.689856	6.021332	6.019684	1.773230	1.771399	
93	-8.669428	-8.671076	6.209127	6.207479	2.036143	2.034312	
94	-8.651042	-8.652690	6.392988	6.391340	2.293549	2.291718	
95	-8.633061	-8.634709	6.572804	6.571156	2.545291	2.543460	
96	-8.615495	-8.617142	6.748466	6.746819	2.791219	2.789388	
97	-8.598354	-8.600002	6.919870	6.918222	3.031183	3.029352	
98	-8.581650	-8.583298	7.086910	7.085262	3.265039	3.263208	
99	-8.565392	-8.567040	7.249487	7.247839	3.492647	3.490816	
100	-8.549591	-8.551239	7.407503	7.405855	3.713870	3.712039	
101	-8.534255	-8.535903	7.560863	7.559215	3.928574	3.926743	
102	-8.519394	-8.521042	7.709474	7.707826	4.136629	4.134798	
103	-8.505017	-8.506664	7.853247	7.851599	4.337911	4.336080	
104	-8.491132	-8.492780	7.992095	7.990447	4.532298	4.530467	
105	-8.477748	-8.479396	8.125934	8.124286	4.719674	4.717842	
106	-8.464873	-8.466521	8.254685	8.253037	4.899924	4.898093	
107	-8.452514	-8.454162	8.378269	8.376621	5.072942	5.071110	
108	-8.440680	-8.442328	8.496611	8.494963	5.238621	5.236790	
109	-8.429377	-8.431025	8.609642	8.607994	5.396864	5.395033	
110	-8.418612	-8.420260	8.717292	8.715644	5.547574	5.545743	
111	-8.408392	-8.410040	8.819496	8.817848	5.690660	5.688829	
112	-8.398722	-8.400370	8.916194	8.914546	5.826037	5.824206	
113	-8.389609	-8.391256	9.007327	9.005679	5.953623	5.951792	
114	-8.381057	-8.382705	9.092839	9.091191	6.073341	6.071509	
115	-8.373073	-8.374721	9.172680	9.171033	6.185118	6.183287	
116	-8.365661	-8.367309	9.246802	9.245154	6.288888	6.287057	
117	-8.358825	-8.360473	9.315159	9.313511	6.384589	6.382757	
118	-8.352570	-8.354218	9.377711	9.376063	6.472161	6.470330	
119	-8.346899	-8.348547	9.434420	9.432772	6.551553	6.549722	
120	-8.341816	-8.343464	9.485251	9.483604	6.622718	6.620887	
121	-8.337324	-8.338972	9.530175	9.528527	6.685611	6.683780	
122	-8.333425	-8.335073	9.569164	9.567516	6.740195	6.738364	
123	-8.330122	-8.331770	9.602194	9.600546	6.786437	6.784606	
124	-8.327417	-8.329065	9.629246	9.627598	6.824310	6.822479	
125	-8.325311	-8.326959	9.650303	9.648655	6.853790	6.851959	
126	-8.323806	-8.325454	9.665353	9.663705	6.874860	6.873029	
127	-8.322902	-8.324550	9.674387	9.672739	6.887507	6.885676	
128	-8.322601	-8.324249	9.677399	9.675751	6.891724	6.889893	
129	-8.319590	-8.321237	9.677700	9.676052	6.892326	6.890495	
130	-8.310556	-8.312204	9.678603	9.676955	6.894133	6.892302	
131	-8.295506	-8.297154	9.680108	9.678460	6.897143	6.895312	
132	-8.274449	-8.276097	9.682214	9.680566	6.901354	6.899523	
133	-8.247397	-8.249045	9.684919	9.683271	6.906765	6.904934	
134	-8.214366	-8.216014	9.688222	9.686574	6.913371	6.911540	
135	-8.175378	-8.177026	9.692121	9.690473	6.921168	6.919337	
136	-8.130454	-8.132102	9.696613	9.694965	6.930153	6.928322	
137	-8.079623	-8.081271	9.701697	9.700049	6.940319	6.938488	
138	-8.022914	-8.024562	9.707367	9.705719	6.951661	6.949830	
139	-7.960362	-7.962010	9.713623	9.711975	6.964172	6.962340	
140	-7.892005	-7.893653	9.720458	9.718810	6.977843	6.976012	
141	-7.817883	-7.819531	9.727871	9.726223	6.992667	6.990836	
142	-7.738042	-7.739690	9.735855	9.734207	7.008636	7.006804	
143	-7.652529	-7.654177	9.744406	9.742758	7.025738	7.023907	
144	-7.561397	-7.563045	9.753519	9.751871	7.043965	7.042134	
145	-7.464699	-7.466347	9.763189	9.761541	7.063304	7.061473	
146	-7.362494	-7.364142	9.773409	9.771761	7.083745	7.081914	
147	-7.254844	-7.256492	9.784174	9.782526	7.105275	7.103444	
148	-7.141814	-7.143462	9.795477	9.793829	7.127881	7.126050	
149	-7.023471	-7.025119	9.807312	9.805664	7.151550	7.149719	
150	-6.899887	-6.901535	9.819670	9.818022	7.176266	7.174435	
151	-6.771137	-6.772785	9.832545	9.830897	7.202017	7.200185	
152	-6.637297	-6.638945	9.845929	9.844281	7.228784	7.226953	
153	-6.498449	-6.500097	9.859814	9.858166	7.256554	7.254723	
154	-6.354677	-6.356325	9.874191	9.872543	7.285309	7.283478	
155	-6.206066	-6.207714	9.889052	9.887404	7.315031	7.313200	
156	-6.052706	-6.054354	9.904388	9.902740	7.345703	7.343872	
157	-5.894690	-5.896338	9.920190	9.918542	7.377306	7.375475	
158	-5.732113	-5.733761	9.936448	9.934800	7.409821	7.407990	
159	-5.565072	-5.566720	9.953152	9.951504	7.443229	7.441398	
160	-5.393669	-5.395317	9.970292	9.968644	7.477510	7.475679	
161	-5.218007	-5.219655	9.987858	9.986210	7.512643	7.510811	
162	-5.038191	-5.039839	10.005840	10.004192	7.548606	7.546775	
163	-4.854330	-4.855978	10.024226	10.022578	7.585378	7.583547	
164	-4.666534	-4.668182	10.043005	10.041357	7.622937	7.621106	
165	-4.474917	-4.476565	10.062167	10.060519	7.661260	7.659429	
166	-4.279594	-4.281242	10.081699	10.080051	7.700325	7.698494	
167	-4.080683	-4.082331	10.101590	10.099943	7.740107	7.738276	
168	-3.878304	-3.879952	10.121828	10.120180	7.780583	7.778752	
169	-3.672578	-3.674225	10.142401	10.140753	7.821728	7.819897	
170	-3.463629	-3.465277	10.163296	10.161648	7.863518	7.861687	
171	-3.251583	-3.253231	10.184500	10.182853	7.905927	7.904096	
172	-3.036569	-3.038217	10.206002	10.204354	7.948930	7.947099	
173	-2.818715	-2.820363	10.227787	10.226139	7.992501	7.990670	
174	-2.598152	-2.599800	10.249844	10.248196	8.036613	8.034782	
175	-2.375014	-2.376662	10.272157	10.270509	8.081241	8.079410	
176	-2.149436	-2.151084	10.294715	10.293067	8.126357	8.124526	
177	-1.921552	-1.923200	10.317504	10.315856	8.171934	8.170103	
178	-1.691500	-1.693148	10.340509	10.338861	8.217944	8.216113	
179	-1.459419	-1.461067	10.363717	10.362069	8.264360	8.262529	
180	-1.225448	-1.227096	10.387114	10.385466	8.311154	8.309323	
181	-0.989729	-0.991377	10.410686	10.409038	8.358298	8.356467	
182	-0.752403	-0.754051	10.434419	10.432771	8.405763	8.403932	
183	-0.513614	-0.515262	10.458297	10.456649	8.453521	8.451690	
184	-0.273505	-0.275152	10.482308	10.480660	8.501543	8.499712	
185	-0.032220	-0.033868	10.506437	10.504789	8.549800	8.547969	
186	0.210094	0.208446	10.530668	10.529020	8.598263	8.596432	
187	0.453292	0.451644	10.554988	10.553340	8.646902	8.645071	
188	0.697227	0.695579	10.579382	10.577734	8.695689	8.693858	
189	0.941753	0.940105	10.603834	10.602186	8.744595	8.742763	
190	1.186722	1.185074	10.628331	10.626683	8.793588	8.791757	
191	1.431986	1.430338	10.652857	10.651210	8.842641	8.840810	
192	1.677399	1.675751	10.677399	10.675751	8.891724	8.889893	
193	1.922811	1.921163	10.701940	10.700292	8.940806	8.938975	
194	2.168075	2.166427	10.726466	10.724818	8.989859	8.988028	
195	2.413044	2.411396	10.750963	10.749315	9.038853	9.037022	
196	2.657570	2.655922	10.775416	10.773768	9.087758	9.085927	
197	2.901505	2.899857	10.799809	10.798161	9.136545	9.134714	
198	3.144703	3.143055	10.824129	10.822481	9.185185	9.183354	
199	3.387018	3.385370	10.848361	10.846713	9.233647	9.231816	
200	3.628302	3.626654	10.872489	10.870841	9.281904	9.280073	
201	3.868411	3.866763	10.896500	10.894852	9.329926	9.328095	
202	4.107200	4.105553	10.920379	10.918731	9.377684	9.375853	
203	4.344526	4.342878	10.944111	10.942463	9.425149	9.423318	
204	4.580245	4.578598	10.967683	10.966035	9.472293	9.470462	
205	4.814216	4.812568	10.991080	10.989432	9.519087	9.517256	
206	5.046297	5.044649	11.014289	11.012641	9.565503	9.563672	
207	5.276349	5.274701	11.037294	11.035646	9.611514	9.609683	
208	5.504233	5.502585	11.060082	11.058434	9.657090	9.655259	
209	5.729812	5.728164	11.082640	11.080992	9.702206	9.700375	
210	5.952950	5.951302	11.104954	11.103306	9.746834	9.745003	
211	6.173512	6.171864	11.127010	11.125362	9.790946	9.789115	
212	6.391366	6.389718	11.148795	11.147147	9.834517	9.832686	
213	6.606381	6.604733	11.170297	11.168649	9.877520	9.875689	
214	6.818426	6.816778	11.191501	11.189853	9.919929	9.918098	
215	7.027375	7.025727	11.212396	11.210748	9.961719	9.959888	
216	7.233101	7.231453	11.232969	11.231321	10.002864	10.001033	
217	7.435481	7.433833	11.253207	11.251559	10.043340	10.041509	
218	7.634392	7.632744	11.273098	11.271450	10.083122	10.081291	
219	7.829715	7.828067	11.292630	11.290982	10.122187	10.120356	
220	8.021332	8.019684	11.311792	11.310144	10.160510	10.158679	
221	8.209127	8.207479	11.330572	11.328924	10.198069	10.196238	
222	8.392988	8.391340	11.348958	11.347310	10.234842	10.233010	
223	8.572804	8.571156	11.366939	11.365291	10.270805	10.268974	
224	8.748466	8.746819	11.384505	11.382858	10.305937	10.304106	
225	8.919870	8.918222	11.401646	11.399998	10.340218	10.338387	
226	9.086910	9.085262	11.418350	11.416702	10.373626	10.371795	
227	9.249487	9.247839	11.434608	11.432960	10.406141	10.404310	
228	9.407503	9.405855	11.450409	11.448761	10.437745	10.435913	
