# n = 2.3 U  = 16.0 J = 4.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       27.984000        2.299927        0.201416       50.424523
       2       28.013925        2.300171        0.070923       50.936890
       3       28.001736        2.300171        0.023560       50.980107
       4       28.009736        2.299927        0.009277       50.984455
       5       28.009441        2.299927        0.004639       50.976499
       6       28.005541        2.299927        0.001221       50.977278
       7       28.007141        2.299927        0.000732       50.976265
       8       28.005841        2.299927        0.000244       50.976267
       9       28.007041        2.299927        0.000244       50.976615
      10       28.007041        2.299927        0.000244       50.976615
