# n = 5.8 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       87.597000        5.799377        0.100311      417.307687
       2       82.689000        5.799988        0.063995      418.322531
       3       82.668000        5.799500        0.042999      418.344990
       4       82.648000        5.799744        0.029694      418.336726
       5       82.643000        5.799255        0.021149      418.317146
       6       82.630000        5.799011        0.016144      418.263368
       7       82.630000        5.799927        0.012695      418.322041
       8       82.639000        5.799194        0.010376      418.328060
       9       82.631000        5.799194        0.008667      418.275210
      10       82.631000        5.799438        0.006836      418.295408
      11       82.635000        5.799438        0.005371      418.313165
      12       82.634000        5.799927        0.004150      418.353873
      13       82.638000        5.799438        0.003418      418.348601
      14       82.633000        5.800659        0.002808      418.414144
      15       82.646000        5.799194        0.002075      418.381704
      16       82.628000        5.799438        0.000977      418.295624
      17       82.628000        5.799194        0.000854      418.293056
      18       82.625000        5.799683        0.000610      418.315728
      19       82.631000        5.799683        0.000610      418.351077
      20       82.631000        5.799683        0.000610      418.351077
