#    itr              mu            ntot            mtot            etot
       1       36.565000        4.099609        0.105164      110.020883
       2       36.615000        4.099609        0.050232      110.084498
       3       36.602000        4.099365        0.027161      110.086260
       4       36.609000        4.099121        0.014832      110.072768
       5       36.610000        4.099243        0.008057      110.070731
       6       36.611000        4.099976        0.004761      110.101614
       7       36.621000        4.099731        0.002686      110.115286
       8       36.615000        4.099243        0.001465      110.089994
       9       36.612000        4.099243        0.000977      110.074928
      10       36.611000        4.099243        0.000488      110.074958
      11       36.612000        4.099243        0.000488      110.074959
      12       36.612000        4.099243        0.000488      110.074959
