#    itr              mu            ntot            mtot            etot
       1      -21.000000        1.565857        1.565857      -45.783268
       2       -7.389000        0.599243       -0.427246       -6.189857
       3       -8.288000        0.599121        0.269165       -7.013359
       4       -8.254000        0.599976       -0.165039       -6.941028
       5       -8.240000        0.600220        0.102295       -6.914110
       6       -8.228000        0.599487       -0.061523       -6.897089
       7       -8.232000        0.599487        0.038086       -6.894392
       8       -8.234000        0.599243       -0.023682       -6.890856
       9       -8.230000        0.599243        0.014404       -6.890709
      10       -8.230000        0.599976       -0.006348       -6.896600
      11       -8.227000        0.599976        0.002930       -6.895315
      12       -8.226000        0.599487       -0.001465       -6.891284
      13       -8.229000        0.599487        0.000488       -6.892108
      14       -8.231000        0.599487       -0.000488       -6.892107
      15       -8.231000        0.599487        0.000488       -6.892107
