#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-1.051331	-1.034851	-1.051331	-1.034851	-11.913452	-11.906860	
1	-1.051029	-1.034550	-1.048319	-1.031839	-11.909236	-11.902644	
2	-1.050126	-1.033647	-1.039285	-1.022806	-11.896589	-11.889997	
3	-1.048621	-1.032142	-1.024235	-1.007756	-11.875519	-11.868927	
4	-1.046515	-1.030036	-1.003178	-0.986698	-11.846038	-11.839447	
5	-1.043810	-1.027331	-0.976126	-0.959646	-11.808166	-11.801574	
6	-1.040507	-1.024028	-0.943096	-0.926616	-11.761923	-11.755331	
7	-1.036608	-1.020129	-0.904107	-0.887627	-11.707339	-11.700747	
8	-1.032116	-1.015636	-0.859183	-0.842704	-11.644446	-11.637854	
9	-1.027033	-1.010553	-0.808352	-0.791872	-11.573282	-11.566690	
10	-1.021362	-1.004882	-0.751643	-0.735164	-11.493890	-11.487298	
11	-1.015107	-0.998627	-0.689091	-0.672612	-11.406317	-11.399725	
12	-1.008271	-0.991791	-0.620734	-0.604254	-11.310617	-11.304025	
13	-1.000859	-0.984379	-0.546612	-0.530133	-11.206847	-11.200255	
14	-0.992875	-0.976395	-0.466771	-0.450292	-11.095069	-11.088477	
15	-0.984323	-0.967844	-0.381259	-0.364779	-10.975351	-10.968760	
16	-0.975210	-0.958731	-0.290126	-0.273646	-10.847766	-10.841174	
17	-0.965540	-0.949061	-0.193428	-0.176949	-10.712389	-10.705797	
18	-0.955320	-0.938840	-0.091223	-0.074744	-10.569302	-10.562710	
19	-0.944555	-0.928075	0.016426	0.032906	-10.418592	-10.412001	
20	-0.933252	-0.916772	0.129457	0.145936	-10.260350	-10.253758	
21	-0.921418	-0.904938	0.247800	0.264279	-10.094670	-10.088078	
22	-0.909059	-0.892580	0.371383	0.387863	-9.921653	-9.915061	
23	-0.896184	-0.879705	0.500134	0.516613	-9.741402	-9.734810	
24	-0.882800	-0.866321	0.633973	0.650453	-9.554027	-9.547435	
25	-0.868915	-0.852436	0.772821	0.789301	-9.359640	-9.353048	
26	-0.854538	-0.838059	0.916594	0.933074	-9.158358	-9.151766	
27	-0.839677	-0.823198	1.065205	1.081685	-8.950302	-8.943710	
28	-0.824341	-0.807862	1.218565	1.235044	-8.735598	-8.729007	
29	-0.808539	-0.792060	1.376581	1.393060	-8.514376	-8.507784	
30	-0.792282	-0.775802	1.539158	1.555638	-8.286768	-8.280176	
31	-0.775578	-0.759098	1.706199	1.722678	-8.052911	-8.046320	
32	-0.758437	-0.741958	1.877602	1.894081	-7.812947	-7.806355	
33	-0.740871	-0.724392	2.053264	2.069743	-7.567020	-7.560428	
34	-0.722890	-0.706410	2.233080	2.249559	-7.315278	-7.308686	
35	-0.704503	-0.688024	2.416941	2.433420	-7.057872	-7.051280	
36	-0.685724	-0.669244	2.604737	2.621216	-6.794958	-6.788366	
37	-0.666562	-0.650083	2.796354	2.812833	-6.526694	-6.520103	
38	-0.647030	-0.630550	2.991676	3.008156	-6.253242	-6.246651	
39	-0.627139	-0.610659	3.190588	3.207067	-5.974767	-5.968175	
