#    itr              mu            ntot            mtot            etot
       1       31.404000        3.199524        2.800476      -22.981754
       2       11.510000        3.199707       -1.430054        9.838023
       3       12.560000        3.199097        0.686279       13.219822
       4       12.839000        3.199585       -0.320557       14.107678
       5       12.913000        3.199097        0.153564       14.311723
       6       12.928000        3.199341       -0.071777       14.353526
       7       12.933000        3.199341        0.032227       14.366560
       8       12.921000        3.199097       -0.013428       14.365699
       9       12.937000        3.199097        0.005615       14.363429
      10       12.933000        3.199341       -0.002441       14.366761
      11       12.932000        3.199341        0.000488       14.369533
      12       12.935000        3.199341       -0.000488       14.369439
      13       12.935000        3.199341        0.000488       14.369439
