#    itr              mu            ntot            mtot            etot
       1      -14.010000        1.999207        1.999207      -46.946168
       2        3.762000        1.999634       -1.052246       -6.181458
       3        3.245000        1.999146        0.502930       -4.264093
       4        3.140000        1.999146       -0.239258       -3.724889
       5        3.115000        1.999634        0.112793       -3.600409
       6        3.113000        1.999390       -0.050537       -3.569436
       7        3.106000        1.999146        0.021973       -3.565437
       8        3.108000        1.999146       -0.008789       -3.566406
       9        3.106000        1.999390        0.002686       -3.565358
      10        3.120000        1.999390       -0.000732       -3.563475
      11        3.120000        1.999146        0.000488       -3.564233
      12        3.120000        1.999146       -0.000488       -3.566030
      13        3.120000        1.999146        0.000488       -3.566030
