#    itr              mu            ntot            mtot            etot
       1       67.146000        4.999207        1.000793      121.469949
       2       27.027000        4.999084       -0.975525       82.821999
       3       27.025000        4.999207        0.960999       82.886141
       4       27.009000        4.999451       -0.947571       82.931482
       5       26.999000        4.999207        0.937561       82.962661
       6       26.991000        4.999207       -0.929749       82.982602
       7       26.998000        4.999207        0.925842       83.001631
       8       27.001000        4.999207       -0.922913       83.011121
       9       26.995000        4.999207        0.921936       83.018218
      10       26.995000        4.999695       -0.919495       83.033768
      11       26.994000        4.999939        0.917786       83.055390
      12       26.997000        4.999451       -0.915833       83.050908
      13       26.994000        4.999451        0.913879       83.046454
      14       26.989000        4.999451       -0.913879       83.051145
      15       26.989000        4.999451        0.913879       83.051145
