# n = 0.7 U  = 13.0 J = 3.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       -2.081644        0.700317        0.094116       -3.689256
       2       -2.169744        0.700073        0.055908       -3.601514
       3       -2.139780        0.700317        0.034058       -3.598555
       4       -2.142680        0.700073        0.020752       -3.590551
       5       -2.140580        0.700073        0.013184       -3.590430
       6       -2.138639        0.700317        0.008179       -3.590556
       7       -2.140608        0.700317        0.005005       -3.588158
       8       -2.142880        0.700317        0.003540       -3.588277
       9       -2.139980        0.700073        0.002686       -3.587497
      10       -2.139280        0.700073        0.002686       -3.589293
      11       -2.139280        0.700073        0.002686       -3.589293
