# n = 1.5 U  = 12.0 J = 3.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1        8.087000        1.499390        0.122192        6.645778
       2        8.049000        1.499390        0.041870        6.773502
       3        8.041000        1.499390        0.014771        6.786534
       4        8.045000        1.499390        0.005493        6.789178
       5        8.029000        1.499390        0.003052        6.789036
       6        8.029000        1.499634        0.000732        6.791152
       7        8.027000        1.499146        0.000488        6.790560
       8        8.022000        1.499634        0.000244        6.787238
       9        8.026000        1.499146        0.000488        6.790682
      10        8.022000        1.499634        0.000244        6.787238
      11        8.026000        1.499146        0.000488        6.790682
      12        8.022000        1.499634        0.000244        6.787238
      13        8.026000        1.499146        0.000488        6.790682
      14        8.022000        1.499634        0.000244        6.787238
      15        8.026000        1.499146        0.000488        6.790682
      16        8.022000        1.499634        0.000244        6.787238
      17        8.026000        1.499146        0.000488        6.790682
      18        8.022000        1.499634        0.000244        6.787238
      19        8.026000        1.499146        0.000488        6.790682
      20        8.022000        1.499634        0.000244        6.787238
      21        8.026000        1.499146        0.000488        6.790682
      22        8.022000        1.499634        0.000244        6.787238
      23        8.026000        1.499146        0.000488        6.790682
      24        8.022000        1.499634        0.000244        6.787238
      25        8.026000        1.499146        0.000488        6.790682
      26        8.022000        1.499634        0.000244        6.787238
      27        8.026000        1.499146        0.000488        6.790682
      28        8.022000        1.499634        0.000244        6.787238
      29        8.026000        1.499146        0.000488        6.790682
      30        8.022000        1.499634        0.000244        6.787238
      31        8.026000        1.499146        0.000488        6.790682
      32        8.022000        1.499634        0.000244        6.787238
      33        8.026000        1.499146        0.000488        6.790682
      34        8.022000        1.499634        0.000244        6.787238
      35        8.026000        1.499146        0.000488        6.790682
      36        8.022000        1.499634        0.000244        6.787238
      37        8.026000        1.499146        0.000488        6.790682
      38        8.022000        1.499634        0.000244        6.787238
      39        8.026000        1.499146        0.000488        6.790682
      40        8.022000        1.499634        0.000244        6.787238
      41        8.026000        1.499146        0.000488        6.790682
      42        8.022000        1.499634        0.000244        6.787238
      43        8.026000        1.499146        0.000488        6.790682
      44        8.022000        1.499634        0.000244        6.787238
      45        8.026000        1.499146        0.000488        6.790682
      46        8.022000        1.499634        0.000244        6.787238
      47        8.026000        1.499146        0.000488        6.790682
      48        8.022000        1.499634        0.000244        6.787238
      49        8.026000        1.499146        0.000488        6.790682
      50        8.022000        1.499634        0.000244        6.787238
      51        8.026000        1.499146        0.000488        6.790682
      52        8.022000        1.499634        0.000244        6.787238
      53        8.026000        1.499146        0.000488        6.790682
      54        8.022000        1.499634        0.000244        6.787238
      55        8.026000        1.499146        0.000488        6.790682
      56        8.022000        1.499634        0.000244        6.787238
      57        8.026000        1.499146        0.000488        6.790682
      58        8.022000        1.499634        0.000244        6.787238
      59        8.026000        1.499146        0.000488        6.790682
      60        8.022000        1.499634        0.000244        6.787238
      61        8.026000        1.499146        0.000488        6.790682
      62        8.022000        1.499634        0.000244        6.787238
      63        8.026000        1.499146        0.000488        6.790682
      64        8.022000        1.499634        0.000244        6.787238
      65        8.026000        1.499146        0.000488        6.790682
      66        8.022000        1.499634        0.000244        6.787238
      67        8.026000        1.499146        0.000488        6.790682
      68        8.022000        1.499634        0.000244        6.787238
      69        8.026000        1.499146        0.000488        6.790682
      70        8.022000        1.499634        0.000244        6.787238
      71        8.026000        1.499146        0.000488        6.790682
      72        8.022000        1.499634        0.000244        6.787238
      73        8.026000        1.499146        0.000488        6.790682
      74        8.022000        1.499634        0.000244        6.787238
      75        8.026000        1.499146        0.000488        6.790682
      76        8.022000        1.499634        0.000244        6.787238
      77        8.026000        1.499146        0.000488        6.790682
      78        8.022000        1.499634        0.000244        6.787238
      79        8.026000        1.499146        0.000488        6.790682
      80        8.022000        1.499634        0.000244        6.787238
      81        8.026000        1.499146        0.000488        6.790682
      82        8.022000        1.499634        0.000244        6.787238
      83        8.026000        1.499146        0.000488        6.790682
      84        8.022000        1.499634        0.000244        6.787238
      85        8.026000        1.499146        0.000488        6.790682
      86        8.022000        1.499634        0.000244        6.787238
      87        8.026000        1.499146        0.000488        6.790682
      88        8.022000        1.499634        0.000244        6.787238
      89        8.026000        1.499146        0.000488        6.790682
      90        8.022000        1.499634        0.000244        6.787238
      91        8.026000        1.499146        0.000488        6.790682
      92        8.022000        1.499634        0.000244        6.787238
      93        8.026000        1.499146        0.000488        6.790682
      94        8.022000        1.499634        0.000244        6.787238
      95        8.026000        1.499146        0.000488        6.790682
      96        8.022000        1.499634        0.000244        6.787238
      97        8.026000        1.499146        0.000488        6.790682
      98        8.022000        1.499634        0.000244        6.787238
      99        8.026000        1.499146        0.000488        6.790682
