#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-8.576599	-8.576599	-8.576599	-8.576599	-19.347107	-19.347107	
1	-8.576298	-8.576298	-8.573587	-8.573587	-19.342890	-19.342890	
2	-8.575395	-8.575395	-8.564554	-8.564554	-19.330243	-19.330243	
3	-8.573890	-8.573890	-8.549504	-8.549504	-19.309173	-19.309173	
4	-8.571784	-8.571784	-8.528446	-8.528446	-19.279693	-19.279693	
5	-8.569079	-8.569079	-8.501394	-8.501394	-19.241820	-19.241820	
6	-8.565776	-8.565776	-8.468364	-8.468364	-19.195578	-19.195578	
7	-8.561877	-8.561877	-8.429376	-8.429376	-19.140994	-19.140994	
8	-8.557384	-8.557384	-8.384452	-8.384452	-19.078101	-19.078101	
9	-8.552301	-8.552301	-8.333620	-8.333620	-19.006937	-19.006937	
10	-8.546630	-8.546630	-8.276912	-8.276912	-18.927544	-18.927544	
11	-8.540375	-8.540375	-8.214360	-8.214360	-18.839972	-18.839972	
12	-8.533539	-8.533539	-8.146002	-8.146002	-18.744272	-18.744272	
13	-8.526127	-8.526127	-8.071881	-8.071881	-18.640501	-18.640501	
14	-8.518143	-8.518143	-7.992040	-7.992040	-18.528724	-18.528724	
15	-8.509592	-8.509592	-7.906527	-7.906527	-18.409006	-18.409006	
16	-8.500479	-8.500479	-7.815394	-7.815394	-18.281420	-18.281420	
17	-8.490809	-8.490809	-7.718697	-7.718697	-18.146044	-18.146044	
18	-8.480588	-8.480588	-7.616492	-7.616492	-18.002957	-18.002957	
19	-8.469823	-8.469823	-7.508842	-7.508842	-17.852247	-17.852247	
20	-8.458520	-8.458520	-7.395812	-7.395812	-17.694005	-17.694005	
21	-8.446686	-8.446686	-7.277469	-7.277469	-17.528325	-17.528325	
22	-8.434328	-8.434328	-7.153885	-7.153885	-17.355307	-17.355307	
23	-8.421453	-8.421453	-7.025135	-7.025135	-17.175057	-17.175057	
24	-8.408069	-8.408069	-6.891295	-6.891295	-16.987682	-16.987682	
25	-8.394184	-8.394184	-6.752447	-6.752447	-16.793294	-16.793294	
26	-8.379807	-8.379807	-6.608674	-6.608674	-16.592012	-16.592012	
27	-8.364946	-8.364946	-6.460063	-6.460063	-16.383957	-16.383957	
28	-8.349610	-8.349610	-6.306704	-6.306704	-16.169253	-16.169253	
29	-8.333808	-8.333808	-6.148688	-6.148688	-15.948031	-15.948031	
30	-8.317550	-8.317550	-5.986110	-5.986110	-15.720423	-15.720423	
31	-8.300846	-8.300846	-5.819070	-5.819070	-15.486566	-15.486566	
32	-8.283706	-8.283706	-5.647667	-5.647667	-15.246602	-15.246602	
33	-8.266140	-8.266140	-5.472005	-5.472005	-15.000675	-15.000675	
34	-8.248158	-8.248158	-5.292189	-5.292189	-14.748932	-14.748932	
35	-8.229772	-8.229772	-5.108328	-5.108328	-14.491527	-14.491527	
36	-8.210992	-8.210992	-4.920532	-4.920532	-14.228613	-14.228613	
37	-8.191831	-8.191831	-4.728915	-4.728915	-13.960349	-13.960349	
38	-8.172298	-8.172298	-4.533592	-4.533592	-13.686897	-13.686897	
39	-8.152407	-8.152407	-4.334681	-4.334681	-13.408422	-13.408422	
40	-8.132169	-8.132169	-4.132301	-4.132301	-13.125090	-13.125090	
41	-8.111597	-8.111597	-3.926575	-3.926575	-12.837074	-12.837074	
42	-8.090702	-8.090702	-3.717627	-3.717627	-12.544545	-12.544545	
43	-8.069497	-8.069497	-3.505581	-3.505581	-12.247682	-12.247682	
44	-8.047996	-8.047996	-3.290566	-3.290566	-11.946661	-11.946661	
45	-8.026210	-8.026210	-3.072712	-3.072712	-11.641666	-11.641666	
46	-8.004154	-8.004154	-2.852150	-2.852150	-11.332878	-11.332878	
47	-7.981840	-7.981840	-2.629012	-2.629012	-11.020485	-11.020485	
48	-7.959283	-7.959283	-2.403433	-2.403433	-10.704675	-10.704675	
49	-7.936494	-7.936494	-2.175549	-2.175549	-10.385637	-10.385637	
50	-7.913489	-7.913489	-1.945498	-1.945498	-10.063565	-10.063565	
51	-7.890281	-7.890281	-1.713417	-1.713417	-9.738651	-9.738651	
52	-7.866884	-7.866884	-1.479446	-1.479446	-9.411092	-9.411092	
53	-7.843312	-7.843312	-1.243727	-1.243727	-9.081086	-9.081086	
54	-7.819579	-7.819579	-1.006401	-1.006401	-8.748829	-8.748829	
