#    itr              mu            ntot            mtot            etot
       1       25.381000        3.999207        2.000793       12.294592
       2       13.366000        3.999268       -0.831177       15.522832
       3       13.752000        3.999268        0.376587       16.560573
       4       13.860000        3.999512       -0.179077       16.748720
       5       13.911000        3.999146        0.084473       16.783197
       6       13.922000        3.999146       -0.038574       16.788816
       7       13.923000        3.999146        0.019043       16.790618
       8       13.916000        3.999146       -0.006836       16.790955
       9       13.919000        3.999146        0.002930       16.791068
      10       13.922000        3.999146       -0.001953       16.791061
