# n = 1.1 U  = 14.0 J = 3.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1        4.458000        1.099121        0.152649        1.383423
       2        4.342000        1.099365        0.097595        1.466321
       3        4.286000        1.099731        0.062012        1.504128
       4        4.266000        1.099243        0.039795        1.521223
       5        4.250000        1.099487        0.026245        1.522029
       6        4.246000        1.099487        0.015991        1.527474
       7        4.244000        1.099976        0.010376        1.530598
       8        4.244000        1.099731        0.006592        1.536175
       9        4.238000        1.099243        0.004883        1.531202
      10        4.237000        1.099243        0.003906        1.524983
      11        4.235000        1.099976        0.003540        1.528138
      12        4.242000        1.099731        0.003174        1.536478
      13        4.239000        1.099487        0.003296        1.532346
      14        4.237000        1.099976        0.003052        1.531262
      15        4.242000        1.099487        0.002808        1.535477
      16        4.237000        1.099976        0.002563        1.531297
      17        4.242000        1.099976        0.002563        1.537560
      18        4.242000        1.099976        0.002563        1.537560
