#    itr              mu            ntot            mtot            etot
       1       70.680000        4.299316        0.395203      261.539271
       2       70.832000        4.299316        0.302185      261.925796
       3       70.924000        4.299072        0.242493      262.118565
       4       70.941000        4.299805        0.202820      262.275509
       5       70.962000        4.299316        0.174011      262.360096
       6       70.958000        4.299561        0.153625      262.394284
       7       70.969000        4.299072        0.138733      262.407340
       8       70.968000        4.299316        0.127869      262.414920
       9       70.970000        4.299316        0.117859      262.446110
      10       70.962000        4.299072        0.110168      262.441174
      11       70.958000        4.299316        0.102966      262.451823
      12       70.956000        4.299316        0.098083      262.475229
      13       70.963000        4.299805        0.093689      262.515603
      14       70.965000        4.299561        0.089417      262.534092
      15       70.958000        4.299072        0.086487      262.487939
      16       70.956000        4.299316        0.083191      262.476838
      17       70.954000        4.299316        0.079285      262.496249
      18       70.960000        4.300293        0.077332      262.569234
      19       70.967000        4.299072        0.075256      262.547201
      20       70.955000        4.300293        0.073181      262.556940
      21       70.970000        4.299561        0.070374      262.585269
      22       70.966000        4.299561        0.068909      262.540432
      23       70.956000        4.299072        0.067688      262.506862
      24       70.950000        4.299072        0.066223      262.476638
      25       70.946000        4.299072        0.064758      262.477853
      26       70.946000        4.299072        0.063782      262.479025
      27       70.944000        4.299072        0.063293      262.479574
      28       70.943000        4.299072        0.063293      262.480026
      29       70.943000        4.299072        0.063293      262.480026
