#    itr              mu            ntot            mtot            etot
       1       51.270000        3.799011        2.200989       16.858822
       2       18.728000        3.799438       -1.647461       37.204566
       3       19.509000        3.799561        1.232056       39.536982
       4       19.929000        3.799072       -0.938599       40.842991
       5       20.168000        3.799316        0.726929       41.552990
       6       20.344000        3.799072       -0.576782       41.954255
       7       20.439000        3.799805        0.461792       42.192231
       8       20.540000        3.799316       -0.371948       42.333885
       9       20.608000        3.799194        0.296143       42.410855
      10       20.651000        3.799194       -0.229248       42.468064
      11       20.681000        3.799683        0.183350       42.518623
      12       20.695000        3.799438       -0.143555       42.543156
      13       20.704000        3.799438        0.111816       42.554342
      14       20.714000        3.799438       -0.091797       42.563560
      15       20.718000        3.799438        0.073730       42.568448
      16       20.717000        3.799194       -0.057861       42.566813
      17       20.714000        3.799438        0.043457       42.570286
      18       20.724000        3.799438       -0.034668       42.575735
      19       20.723000        3.799438        0.028320       42.576628
      20       20.725000        3.799438       -0.022461       42.577037
      21       20.727000        3.799438        0.016602       42.577487
      22       20.721000        3.799438       -0.011719       42.577792
      23       20.719000        3.799194        0.009033       42.572875
      24       20.713000        3.799194       -0.007080       42.569029
      25       20.708000        3.799194        0.007080       42.569068
      26       20.708000        3.799194       -0.007080       42.569068
