#    itr              mu            ntot            mtot            etot
       1       35.375977        4.700104        0.649202       47.370839
       2       17.003352        4.700073       -0.504284       32.711491
       3       17.152030        4.700348        0.403109       33.268880
       4       17.232512        4.700592       -0.323577       33.578081
       5       17.312434        4.700562        0.251837       33.790862
       6       17.331961        4.699341       -0.190010       33.895376
       7       17.348721        4.700806        0.140810       33.996909
       8       17.370516        4.700256       -0.103908       34.050188
       9       17.381684        4.700806        0.074945       34.085352
      10       17.389541        4.699585       -0.056613       34.085778
      11       17.381877        4.700562        0.040448       34.099632
      12       17.389746        4.699829       -0.028331       34.099895
      13       17.382094        4.700806        0.022062       34.115405
      14       17.381978        4.699341       -0.016998       34.098039
      15       17.381854        4.699829        0.011998       34.092677
      16       17.389722        4.700806       -0.010039       34.113966
      17       17.394073        4.700806        0.006257       34.125003
      18       17.386683        4.699829       -0.005386       34.106993
      19       17.378845        4.699097        0.003905       34.085753
      20       17.382529        4.700073       -0.003815       34.095360
