#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-3.676880	-3.673218	-3.676880	-3.673218	-14.646240	-14.644775	
1	-3.676579	-3.672917	-3.673868	-3.670206	-14.642024	-14.640559	
2	-3.675675	-3.672013	-3.664834	-3.661172	-14.629377	-14.627912	
3	-3.674170	-3.670508	-3.649784	-3.646122	-14.608307	-14.606842	
4	-3.672065	-3.668403	-3.628727	-3.625065	-14.578826	-14.577362	
5	-3.669359	-3.665697	-3.601675	-3.598013	-14.540954	-14.539489	
6	-3.666056	-3.662394	-3.568645	-3.564983	-14.494711	-14.493247	
7	-3.662158	-3.658495	-3.529656	-3.525994	-14.440127	-14.438662	
8	-3.657665	-3.654003	-3.484733	-3.481071	-14.377234	-14.375769	
9	-3.652582	-3.648920	-3.433901	-3.430239	-14.306070	-14.304605	
10	-3.646911	-3.643249	-3.377192	-3.373530	-14.226678	-14.225213	
11	-3.640656	-3.636994	-3.314641	-3.310978	-14.139105	-14.137640	
12	-3.633820	-3.630158	-3.246283	-3.242621	-14.043405	-14.041940	
13	-3.626408	-3.622746	-3.172162	-3.168500	-13.939635	-13.938170	
14	-3.618424	-3.614762	-3.092321	-3.088658	-13.827857	-13.826392	
15	-3.609873	-3.606211	-3.006808	-3.003146	-13.708139	-13.706675	
16	-3.600759	-3.597097	-2.915675	-2.912013	-13.580554	-13.579089	
17	-3.591090	-3.587428	-2.818977	-2.815315	-13.445177	-13.443712	
18	-3.580869	-3.577207	-2.716773	-2.713111	-13.302090	-13.300625	
19	-3.570104	-3.566442	-2.609123	-2.605461	-13.151380	-13.149916	
20	-3.558801	-3.555139	-2.496093	-2.492430	-12.993138	-12.991673	
21	-3.546967	-3.543305	-2.377750	-2.374088	-12.827458	-12.825993	
22	-3.534608	-3.530946	-2.254166	-2.250504	-12.654441	-12.652976	
23	-3.521733	-3.518071	-2.125416	-2.121753	-12.474190	-12.472725	
24	-3.508349	-3.504687	-1.991576	-1.987914	-12.286815	-12.285350	
25	-3.494465	-3.490803	-1.852728	-1.849066	-12.092428	-12.090963	
26	-3.480087	-3.476425	-1.708955	-1.705293	-11.891146	-11.889681	
27	-3.465226	-3.461564	-1.560344	-1.556682	-11.683090	-11.681625	
28	-3.449890	-3.446228	-1.406984	-1.403322	-11.468387	-11.466922	
29	-3.434089	-3.430427	-1.248968	-1.245306	-11.247164	-11.245699	
30	-3.417831	-3.414169	-1.086391	-1.082729	-11.019556	-11.018091	
31	-3.401127	-3.397465	-0.919351	-0.915689	-10.785699	-10.784235	
32	-3.383987	-3.380325	-0.747948	-0.744286	-10.545735	-10.544270	
33	-3.366420	-3.362758	-0.572285	-0.568623	-10.299808	-10.298343	
34	-3.348439	-3.344777	-0.392469	-0.388807	-10.048066	-10.046601	
