#    itr              mu            ntot            mtot            etot
       1       -6.159000        2.299133        2.299133      -37.107207
       2        4.108000        2.299438       -0.863281       -6.199901
       3        4.034000        2.299438        0.306641       -4.474009
       4        4.024000        2.299438       -0.107422       -4.231904
       5        4.037000        2.299194        0.036865       -4.202898
       6        4.016000        2.299438       -0.011230       -4.199673
       7        4.015000        2.299927        0.003418       -4.195395
       8        4.018000        2.299438       -0.000977       -4.193972
       9        4.020000        2.299438        0.000000       -4.197361
      10        4.019000        2.299438       -0.000000       -4.197361
      11        4.019000        2.299438       -0.000000       -4.197361
