#    itr              mu            ntot            mtot            etot
       1      -21.840820        1.000549        0.500275      -26.769202
       2       -6.022482        0.999390       -0.351196      -10.187746
       3       -6.124098        0.999756        0.267517       -9.733969
       4       -6.177929        1.000977       -0.214661       -9.534008
       5       -6.224610        0.999023        0.179504       -9.411991
       6       -6.243926        1.000977       -0.155334       -9.368585
       7       -6.253545        0.999268        0.135925       -9.316722
       8       -6.268933        0.999268       -0.122742       -9.295004
       9       -6.275134        1.000793        0.113007       -9.288527
      10       -6.280487        1.000732       -0.105896       -9.273287
      11       -6.285107        1.000977        0.100403       -9.267400
      12       -6.289097        1.000488       -0.095520       -9.258201
      13       -6.292541        0.999268        0.090759       -9.247046
      14       -6.302635        1.000000       -0.086487       -9.250411
      15       -6.304228        1.000244        0.083679       -9.246376
      16       -6.302037        0.999756       -0.081238       -9.240132
      17       -6.307277        0.999512        0.079163       -9.237931
      18       -6.311803        0.999023       -0.076965       -9.233760
      19       -6.315713        0.999023        0.075989       -9.233217
      20       -6.315518        1.000244       -0.074890       -9.240160
      21       -6.315349        0.999512        0.074036       -9.231648
