# n = 1.7 U  = 14.0 J = 3.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       13.911400        1.700073        0.147827       16.485868
       2       13.891700        1.700073        0.052856       16.713991
       3       13.864826        1.700317        0.019287       16.739457
       4       13.875526        1.700073        0.008667       16.744145
       5       13.865826        1.700073        0.003540       16.740171
       6       13.867352        1.700317        0.001465       16.743865
       7       13.875477        1.700317        0.000488       16.748756
       8       13.874928        1.700317        0.000000       16.748758
       9       13.872792        1.700317        0.000000       16.748758
      10       13.872792        1.700317        0.000000       16.748758
