#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-0.278198	-0.256836	-0.278198	-0.256836	-11.474610	-11.450806	21.721802	21.743164	21.721802	21.743164	20.525391	20.549195	
1	-0.277897	-0.256535	-0.275187	-0.253824	-11.470393	-11.446589	21.718790	21.740152	21.721501	21.742863	20.524788	20.548592	
2	-0.276994	-0.255631	-0.266153	-0.244791	-11.457746	-11.433942	21.709756	21.731119	21.720597	21.741960	20.522982	20.546785	
3	-0.275489	-0.254126	-0.251103	-0.229741	-11.436676	-11.412872	21.694706	21.716069	21.719092	21.740455	20.519972	20.543775	
4	-0.273383	-0.252021	-0.230046	-0.208683	-11.407196	-11.383392	21.673649	21.695011	21.716987	21.738349	20.515760	20.539564	
5	-0.270678	-0.249316	-0.202994	-0.181631	-11.369323	-11.345519	21.646597	21.667960	21.714281	21.735644	20.510350	20.534154	
6	-0.267375	-0.246013	-0.169963	-0.148601	-11.323081	-11.299277	21.613567	21.634929	21.710978	21.732341	20.503744	20.527548	
7	-0.263476	-0.242114	-0.130975	-0.109612	-11.268497	-11.244693	21.574578	21.595941	21.707079	21.728442	20.495946	20.519750	
8	-0.258984	-0.237621	-0.086051	-0.064689	-11.205604	-11.181800	21.529655	21.551017	21.702587	21.723949	20.486961	20.510765	
9	-0.253900	-0.232538	-0.035220	-0.013857	-11.134439	-11.110636	21.478823	21.500185	21.697504	21.718866	20.476795	20.500599	
10	-0.248230	-0.226867	0.021489	0.042851	-11.055047	-11.031243	21.422114	21.443477	21.691833	21.713195	20.465453	20.489257	
11	-0.241974	-0.220612	0.084041	0.105403	-10.967475	-10.943671	21.359563	21.380925	21.685578	21.706940	20.452943	20.476747	
12	-0.235139	-0.213776	0.152398	0.173761	-10.871774	-10.847971	21.291205	21.312568	21.678742	21.700104	20.439272	20.463075	
13	-0.227727	-0.206364	0.226520	0.247882	-10.768004	-10.744200	21.217084	21.238446	21.671330	21.692692	20.424447	20.448251	
14	-0.219742	-0.198380	0.306361	0.327723	-10.656227	-10.632423	21.137243	21.158605	21.663346	21.684708	20.408479	20.432283	
15	-0.211191	-0.189829	0.391874	0.413236	-10.536509	-10.512705	21.051730	21.073092	21.654795	21.676157	20.391376	20.415180	
16	-0.202078	-0.180716	0.483006	0.504369	-10.408923	-10.385119	20.960597	20.981959	21.645681	21.667044	20.373150	20.396954	
