#    itr              mu            ntot            mtot            etot
       1      -12.653000        2.499207        2.499207      -57.323711
       2       10.855000        2.499268       -2.022095        3.585342
       3       10.830000        2.499146        1.435059        6.493230
       4       10.848000        2.499146       -0.932129        8.910514
       5       10.904000        2.499146        0.582031       10.253881
       6       10.945000        2.499146       -0.358398       10.838191
       7       10.943000        2.499146        0.222656       11.067607
       8       10.953000        2.499146       -0.139160       11.153551
       9       10.971000        2.499146        0.085449       11.186186
      10       10.959000        2.499390       -0.053955       11.201951
      11       10.958000        2.500122        0.032227       11.218035
      12       10.981000        2.499146       -0.020508       11.218252
      13       10.973000        2.499146        0.011230       11.207033
      14       10.961000        2.499146       -0.006348       11.207240
      15       10.966000        2.499146        0.002441       11.207021
      16       10.971000        2.499146       -0.000488       11.206593
      17       10.968000        2.499146        0.000488       11.206748
      18       10.968000        2.499146       -0.000488       11.206748
