#    itr              mu            ntot            mtot            etot
       1       24.650391        3.999268        0.999327       13.529506
       2       12.991548        3.999451       -0.586409       14.215961
       3       13.513912        4.000916        0.354611       15.882744
       4       13.711533        4.000183       -0.228102       16.452681
       5       13.799275        4.000275        0.152592       16.660162
       6       13.849215        4.000610       -0.105564       16.748714
       7       13.878156        4.000305        0.072976       16.784249
       8       13.896839        3.999329       -0.050884       16.786837
       9       13.910701        4.000824        0.035144       16.811445
      10       13.919350        4.000885       -0.024483       16.823731
      11       13.931828        3.999908        0.014907       16.815407
      12       13.929499        3.999878       -0.009399       16.806439
      13       13.920676        4.000305        0.006378       16.813237
      14       13.920640        4.000183       -0.004547       16.815287
      15       13.925334        4.000549        0.002380       16.820451
      16       13.922503        3.999542       -0.001709       16.808689
      17       13.925764        3.999603        0.001144       16.800689
