#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	5.768227	-6.548317	5.768227	-6.548317	-4.962387	-17.763748	
1	5.768528	-6.548016	5.771238	-6.545305	-4.958171	-17.759532	
2	5.769431	-6.547112	5.780272	-6.536272	-4.945523	-17.746885	
3	5.770936	-6.545607	5.795322	-6.521222	-4.924453	-17.725815	
4	5.773042	-6.543502	5.816379	-6.500164	-4.894973	-17.696334	
5	5.775747	-6.540796	5.843431	-6.473112	-4.857101	-17.658462	
6	5.779050	-6.537493	5.876462	-6.440082	-4.810858	-17.612219	
7	5.782949	-6.533595	5.915450	-6.401093	-4.756274	-17.557635	
8	5.787441	-6.529102	5.960374	-6.356170	-4.693381	-17.494742	
9	5.792524	-6.524019	6.011205	-6.305338	-4.622217	-17.423578	
10	5.798195	-6.518348	6.067914	-6.248629	-4.542825	-17.344186	
11	5.804451	-6.512093	6.130466	-6.186078	-4.455252	-17.256613	
12	5.811286	-6.505257	6.198823	-6.117720	-4.359552	-17.160913	
13	5.818698	-6.497845	6.272945	-6.043599	-4.255782	-17.057143	
14	5.826683	-6.489861	6.352786	-5.963758	-4.144004	-16.945365	
15	5.835234	-6.481310	6.438299	-5.878245	-4.024286	-16.825647	
16	5.844347	-6.472196	6.529431	-5.787112	-3.896701	-16.698062	
17	5.854017	-6.462527	6.626129	-5.690415	-3.761324	-16.562685	
18	5.864237	-6.452306	6.728334	-5.588210	-3.618237	-16.419598	
19	5.875002	-6.441541	6.835984	-5.480560	-3.467527	-16.268888	
20	5.886305	-6.430238	6.949014	-5.367530	-3.309285	-16.110646	
21	5.898140	-6.418404	7.067357	-5.249187	-3.143605	-15.944966	
22	5.910498	-6.406046	7.190941	-5.125603	-2.970588	-15.771949	
23	5.923373	-6.393171	7.319691	-4.996853	-2.790337	-15.591698	
24	5.936757	-6.379787	7.453531	-4.863013	-2.602962	-15.404323	
25	5.950642	-6.365902	7.592378	-4.724165	-2.408574	-15.209936	
26	5.965019	-6.351524	7.736151	-4.580392	-2.207293	-15.008654	
27	5.979880	-6.336663	7.884762	-4.431781	-1.999237	-14.800598	
28	5.995216	-6.321327	8.038122	-4.278421	-1.784533	-14.585895	
29	6.011018	-6.305526	8.196138	-4.120405	-1.563311	-14.364672	
30	6.027275	-6.289268	8.358715	-3.957828	-1.335703	-14.137064	
31	6.043980	-6.272564	8.525756	-3.790788	-1.101846	-13.903207	
