#    itr              mu            ntot            mtot            etot
       1       50.744000        4.799011        1.200989       76.535522
       2       21.545000        4.799255       -0.942688       54.866650
       3       21.641000        4.799194        0.760498       55.320773
       4       21.672000        4.799072       -0.602905       55.570997
       5       21.736000        4.799194        0.465332       55.745335
       6       21.800000        4.799438       -0.351318       55.867945
       7       21.827000        4.799683        0.261230       55.949136
       8       21.855000        4.799194       -0.190430       55.984382
       9       21.866000        4.799194        0.139648       56.001723
      10       21.868000        4.799438       -0.103271       56.019926
      11       21.865000        4.799194        0.077148       56.024845
      12       21.867000        4.799438       -0.055420       56.030341
      13       21.879000        4.800171        0.040527       56.051872
      14       21.881000        4.799194       -0.029785       56.042080
      15       21.876000        4.799438        0.021729       56.034142
      16       21.878000        4.799927       -0.014404       56.048557
      17       21.869000        4.799438        0.010010       56.044980
      18       21.866000        4.799438       -0.006104       56.038174
      19       21.869000        4.799438        0.003174       56.038266
      20       21.871000        4.799438       -0.002197       56.038226
      21       21.873000        4.799927        0.001709       56.048964
      22       21.875000        4.799438       -0.001221       56.045156
      23       21.875000        4.799927        0.001709       56.049021
      24       21.875000        4.799438       -0.001221       56.045156
      25       21.875000        4.799927        0.001709       56.049021
      26       21.875000        4.799438       -0.001221       56.045156
      27       21.875000        4.799927        0.001709       56.049021
      28       21.875000        4.799438       -0.001221       56.045156
      29       21.875000        4.799927        0.001709       56.049021
      30       21.875000        4.799438       -0.001221       56.045156
      31       21.875000        4.799927        0.001709       56.049021
      32       21.875000        4.799438       -0.001221       56.045156
      33       21.875000        4.799927        0.001709       56.049021
      34       21.875000        4.799438       -0.001221       56.045156
      35       21.875000        4.799927        0.001709       56.049021
      36       21.875000        4.799438       -0.001221       56.045156
      37       21.875000        4.799927        0.001709       56.049021
      38       21.875000        4.799438       -0.001221       56.045156
      39       21.875000        4.799927        0.001709       56.049021
      40       21.875000        4.799438       -0.001221       56.045156
      41       21.875000        4.799927        0.001709       56.049021
      42       21.875000        4.799438       -0.001221       56.045156
      43       21.875000        4.799927        0.001709       56.049021
      44       21.875000        4.799438       -0.001221       56.045156
      45       21.875000        4.799927        0.001709       56.049021
      46       21.875000        4.799438       -0.001221       56.045156
      47       21.875000        4.799927        0.001709       56.049021
      48       21.875000        4.799438       -0.001221       56.045156
      49       21.875000        4.799927        0.001709       56.049021
      50       21.875000        4.799438       -0.001221       56.045156
      51       21.875000        4.799927        0.001709       56.049021
      52       21.875000        4.799438       -0.001221       56.045156
      53       21.875000        4.799927        0.001709       56.049021
      54       21.875000        4.799438       -0.001221       56.045156
      55       21.875000        4.799927        0.001709       56.049021
      56       21.875000        4.799438       -0.001221       56.045156
      57       21.875000        4.799927        0.001709       56.049021
      58       21.875000        4.799438       -0.001221       56.045156
      59       21.875000        4.799927        0.001709       56.049021
      60       21.875000        4.799438       -0.001221       56.045156
      61       21.875000        4.799927        0.001709       56.049021
      62       21.875000        4.799438       -0.001221       56.045156
      63       21.875000        4.799927        0.001709       56.049021
      64       21.875000        4.799438       -0.001221       56.045156
      65       21.875000        4.799927        0.001709       56.049021
      66       21.875000        4.799438       -0.001221       56.045156
      67       21.875000        4.799927        0.001709       56.049021
      68       21.875000        4.799438       -0.001221       56.045156
      69       21.875000        4.799927        0.001709       56.049021
      70       21.875000        4.799438       -0.001221       56.045156
      71       21.875000        4.799927        0.001709       56.049021
      72       21.875000        4.799438       -0.001221       56.045156
      73       21.875000        4.799927        0.001709       56.049021
      74       21.875000        4.799438       -0.001221       56.045156
      75       21.875000        4.799927        0.001709       56.049021
      76       21.875000        4.799438       -0.001221       56.045156
      77       21.875000        4.799927        0.001709       56.049021
      78       21.875000        4.799438       -0.001221       56.045156
      79       21.875000        4.799927        0.001709       56.049021
      80       21.875000        4.799438       -0.001221       56.045156
      81       21.875000        4.799927        0.001709       56.049021
      82       21.875000        4.799438       -0.001221       56.045156
      83       21.875000        4.799927        0.001709       56.049021
      84       21.875000        4.799438       -0.001221       56.045156
      85       21.875000        4.799927        0.001709       56.049021
      86       21.875000        4.799438       -0.001221       56.045156
      87       21.875000        4.799927        0.001709       56.049021
      88       21.875000        4.799438       -0.001221       56.045156
      89       21.875000        4.799927        0.001709       56.049021
      90       21.875000        4.799438       -0.001221       56.045156
      91       21.875000        4.799927        0.001709       56.049021
      92       21.875000        4.799438       -0.001221       56.045156
      93       21.875000        4.799927        0.001709       56.049021
      94       21.875000        4.799438       -0.001221       56.045156
      95       21.875000        4.799927        0.001709       56.049021
      96       21.875000        4.799438       -0.001221       56.045156
      97       21.875000        4.799927        0.001709       56.049021
      98       21.875000        4.799438       -0.001221       56.045156
      99       21.875000        4.799927        0.001709       56.049021
