#    itr              mu            ntot            mtot            etot
       1       62.384000        4.999023        0.266418      260.888186
       2       62.432000        4.999023        0.182922      261.056861
       3       62.486000        4.999268        0.128113      261.164890
       4       62.533000        4.999146        0.086792      261.207710
       5       62.549000        4.999634        0.060425      261.254173
       6       62.563000        4.999146        0.040649      261.258239
       7       62.563000        4.999146        0.027222      261.236438
       8       62.561000        4.999390        0.018555      261.253347
       9       62.557000        4.999390        0.011475      261.268076
      10       62.563000        4.999146        0.006958      261.253810
      11       62.566000        4.999146        0.005005      261.240123
      12       62.564000        4.999146        0.003052      261.240001
      13       62.563000        4.999390        0.002197      261.255141
      14       62.569000        4.999390        0.002197      261.268432
      15       62.569000        4.999390        0.002197      261.268432
