#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	0.410332	1.284431	0.410332	1.284431	-9.892105	-9.493027	
1	0.410633	1.284733	0.413344	1.287443	-9.887889	-9.488810	
2	0.411536	1.285636	0.422377	1.296477	-9.875241	-9.476163	
3	0.413041	1.287141	0.437427	1.311527	-9.854171	-9.455093	
4	0.415147	1.289247	0.458484	1.332584	-9.824691	-9.425613	
5	0.417852	1.291952	0.485536	1.359636	-9.786819	-9.387740	
6	0.421155	1.295255	0.518567	1.392666	-9.740576	-9.341498	
7	0.425054	1.299154	0.557555	1.431655	-9.685992	-9.286914	
8	0.429546	1.303646	0.602479	1.476579	-9.623099	-9.224021	
9	0.434630	1.308729	0.653310	1.527410	-9.551935	-9.152857	
10	0.440300	1.314400	0.710019	1.584119	-9.472543	-9.073464	
11	0.446556	1.320655	0.772571	1.646671	-9.384970	-8.985892	
12	0.453391	1.327491	0.840928	1.715028	-9.289270	-8.890191	
13	0.460804	1.334903	0.915050	1.789150	-9.185500	-8.786421	
14	0.468788	1.342887	0.994891	1.868991	-9.073722	-8.674644	
15	0.477339	1.351439	1.080404	1.954503	-8.954004	-8.554926	
16	0.486452	1.360552	1.171536	2.045636	-8.826419	-8.427340	
17	0.496122	1.370222	1.268234	2.142334	-8.691042	-8.291963	
18	0.506342	1.380442	1.370439	2.244539	-8.547955	-8.148877	
19	0.517107	1.391207	1.478089	2.352188	-8.397245	-7.998167	
20	0.528410	1.402510	1.591119	2.465219	-8.239003	-7.839924	
21	0.540245	1.414344	1.709462	2.583562	-8.073323	-7.674245	
22	0.552603	1.426703	1.833046	2.707145	-7.900306	-7.501227	
23	0.565478	1.439578	1.961796	2.835896	-7.720055	-7.320977	
24	0.578862	1.452962	2.095636	2.969735	-7.532680	-7.133601	
25	0.592747	1.466847	2.234484	3.108583	-7.338292	-6.939214	
26	0.607124	1.481224	2.378256	3.252356	-7.137011	-6.737932	
27	0.621985	1.496085	2.526867	3.400967	-6.928955	-6.529877	
28	0.637321	1.511421	2.680227	3.554327	-6.714251	-6.315173	
29	0.653123	1.527223	2.838243	3.712343	-6.493029	-6.093951	
30	0.669381	1.543480	3.000820	3.874920	-6.265421	-5.866342	
31	0.686085	1.560184	3.167861	4.041961	-6.031564	-5.632486	
32	0.703225	1.577325	3.339264	4.213364	-5.791600	-5.392522	
33	0.720791	1.594891	3.514926	4.389026	-5.545673	-5.146594	
34	0.738773	1.612873	3.694742	4.568842	-5.293930	-4.894852	
35	0.757159	1.631259	3.878603	4.752703	-5.036525	-4.637447	
