#    itr              mu            ntot            mtot            etot
       1      -20.774414        1.800537        0.899854      -53.813761
       2        3.147083        1.799103       -0.784643       -9.932209
       3        3.941911        1.799683        0.755188       -8.304512
       4        4.160046        1.800903       -0.749324       -7.888522
       5        4.184592        1.799652        0.745682       -7.801795
       6        4.167337        1.800964       -0.741669       -7.756210
       7        4.150943        1.800385        0.738724       -7.693626
       8        4.147921        1.799927       -0.735693       -7.658231
       9        4.143943        1.800293        0.732635       -7.619050
      10        4.138707        1.800690       -0.729374       -7.571917
      11        4.137943        1.800018        0.725876       -7.528080
      12        4.136937        1.799072       -0.720922       -7.487895
      13        4.129484        1.800781        0.715149       -7.423457
      14        4.119672        1.799438       -0.709282       -7.337394
      15        4.106756        1.800110        0.702332       -7.264029
      16        4.101888        1.799774       -0.696344       -7.169425
      17        4.095462        1.800934        0.690048       -7.090282
      18        4.086977        1.800323       -0.683003       -7.001380
      19        4.075775        1.799683        0.675415       -6.917206
      20        4.079006        1.799622       -0.665048       -6.827893
      21        4.053222        1.799255        0.653473       -6.699621
      22        4.031208        1.800293       -0.642797       -6.557168
      23        4.013982        1.799713        0.631088       -6.422263
      24        4.002945        1.799286       -0.616642       -6.290770
      25        3.976556        1.799774        0.600143       -6.124572
      26        3.959052        1.799561       -0.582458       -5.937423
      27        3.929991        1.800415        0.561951       -5.742442
      28        3.899263        1.799103       -0.537423       -5.526442
      29        3.833596        1.799927        0.507965       -5.289655
      30        3.680354        1.799103       -0.489017       -5.005492
      31        3.559845        1.799072        0.478210       -4.837268
      32        3.504788        1.800018       -0.472989       -4.737141
      33        3.485667        1.800415        0.468384       -4.681085
      34        3.456631        1.799103       -0.465247       -4.641847
      35        3.445041        1.800171        0.462158       -4.621305
      36        3.438340        1.800293       -0.458801       -4.585003
      37        3.433677        1.800903        0.454468       -4.552199
      38        3.412852        1.799133       -0.450653       -4.516492
      39        3.402499        1.800079        0.444778       -4.494730
      40        3.401975        1.800049       -0.433044       -4.437573
      41        3.354321        1.799988        0.413361       -4.342655
      42        3.283175        1.800171       -0.389526       -4.191700
      43        3.210714        1.799225        0.362930       -4.022129
      44        3.156313        1.799896       -0.334213       -3.851070
      45        3.108123        1.800385        0.303207       -3.669145
      46        3.046896        1.800720       -0.274811       -3.493092
      47        2.998383        1.800171        0.245483       -3.351712
      48        2.954640        1.799133       -0.218597       -3.229346
      49        2.909054        1.799591        0.193924       -3.130667
