#    itr              mu            ntot            mtot            etot
       1      -21.000000        0.973938        0.973938      -25.078885
       2       -8.380000        0.599731       -0.330078       -7.038773
       3       -8.735000        0.599243        0.145752       -7.230316
       4       -8.720000        0.599731       -0.062256       -7.206393
       5       -8.718000        0.599243        0.027588       -7.195977
       6       -8.722000        0.599243       -0.012451       -7.195587
       7       -8.724000        0.599243        0.005127       -7.195390
       8       -8.721000        0.599243       -0.003174       -7.195402
       9       -8.721000        0.599976        0.001465       -7.201782
      10       -8.717000        0.600464       -0.001953       -7.205176
      11       -8.717000        0.599487        0.000977       -7.196016
      12       -8.718000        0.599487        0.000000       -7.197254
      13       -8.720000        0.599487        0.000000       -7.197254
      14       -8.720000        0.599487        0.000000       -7.197254
