# n = 5.9 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1      100.056000        5.899292        0.050354      491.383993
       2       94.098000        5.899658        0.033203      491.968611
       3       94.101000        5.899170        0.021729      491.958335
       4       94.095000        5.899170        0.014893      491.919787
       5       94.095000        5.899170        0.010010      491.920680
       6       94.093000        5.899414        0.006958      491.944080
       7       94.102000        5.899658        0.005371      491.987636
       8       94.103000        5.899658        0.002441      492.008088
       9       94.099000        5.899902        0.001831      492.031131
      10       94.106000        5.900391        0.001587      492.097481
      11       94.112000        5.899414        0.001099      492.046358
      12       94.100000        5.899902        0.000854      492.010763
      13       94.108000        5.900391        0.000610      492.097493
      14       94.114000        5.899414        0.000122      492.046364
      15       94.097000        5.899170       -0.000000      491.941845
      16       94.092000        5.899170        0.000000      491.921459
      17       94.092000        5.899170        0.000000      491.921459
