# n = 4.3 U  = 13.0 J = 3.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       52.331000        4.299927        0.554199      183.580104
       2       52.919600        4.300049        0.303284      184.979120
       3       53.053200        4.300049        0.182922      185.377707
       4       53.054900        4.300049        0.119202      185.503729
       5       53.045482        4.300293        0.080750      185.565183
       6       53.034182        4.300049        0.054993      185.584371
       7       53.022143        4.300171        0.039795      185.590363
       8       53.019643        4.299927        0.026978      185.587650
       9       53.015983        4.300171        0.018311      185.591899
      10       53.010983        4.299927        0.012817      185.591673
      11       53.009673        4.300171        0.007813      185.593394
      12       53.009373        4.299927        0.005737      185.592272
      13       53.005773        4.299927        0.003784      185.580858
      14       53.007872        4.300171        0.002197      185.593944
      15       53.008070        4.300171        0.001221      185.605255
      16       53.009885        4.300171        0.000732      185.605365
      17       53.007493        4.300171        0.000732      185.605317
      18       53.008312        4.300171        0.000732      185.605369
