#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	5.586868	5.594772	5.586868	5.594772	-5.316467	-5.308350	
1	5.587169	5.595074	5.589880	5.597784	-5.312251	-5.304133	
2	5.588073	5.595977	5.598914	5.606818	-5.299604	-5.291486	
3	5.589578	5.597482	5.613964	5.621868	-5.278534	-5.270416	
4	5.591684	5.599588	5.635021	5.642925	-5.249053	-5.240936	
5	5.594389	5.602293	5.662073	5.669977	-5.211181	-5.203063	
6	5.597692	5.605596	5.695103	5.703007	-5.164938	-5.156821	
7	5.601591	5.609495	5.734092	5.741996	-5.110354	-5.102237	
8	5.606083	5.613987	5.779015	5.786920	-5.047461	-5.039344	
9	5.611166	5.619070	5.829847	5.837751	-4.976297	-4.968179	
10	5.616837	5.624741	5.886556	5.894460	-4.896905	-4.888787	
11	5.623092	5.630996	5.949108	5.957012	-4.809332	-4.801215	
12	5.629928	5.637832	6.017465	6.025369	-4.713632	-4.705514	
13	5.637340	5.645244	6.091586	6.099491	-4.609862	-4.601744	
14	5.645324	5.653228	6.171428	6.179332	-4.498084	-4.489967	
15	5.653875	5.661780	6.256940	6.264844	-4.378366	-4.370249	
16	5.662989	5.670893	6.348073	6.355977	-4.250781	-4.242663	
17	5.672659	5.680563	6.444771	6.452675	-4.115404	-4.107286	
18	5.682879	5.690783	6.546975	6.554879	-3.972317	-3.964200	
19	5.693644	5.701548	6.654625	6.662529	-3.821608	-3.813490	
20	5.704947	5.712851	6.767656	6.775560	-3.663365	-3.655247	
21	5.716781	5.724685	6.885998	6.893902	-3.497685	-3.489567	
22	5.729140	5.737044	7.009582	7.017486	-3.324668	-3.316550	
23	5.742015	5.749919	7.138333	7.146237	-3.144417	-3.136300	
24	5.755399	5.763303	7.272172	7.280076	-2.957042	-2.948924	
25	5.769283	5.777188	7.411020	7.418924	-2.762655	-2.754537	
26	5.783661	5.791565	7.554793	7.562697	-2.561373	-2.553255	
27	5.798522	5.806426	7.703404	7.711308	-2.353317	-2.345200	
28	5.813858	5.821762	7.856764	7.864668	-2.138614	-2.130496	
29	5.829659	5.837563	8.014780	8.022684	-1.917391	-1.909273	
30	5.845917	5.853821	8.177357	8.185261	-1.689783	-1.681665	
31	5.862621	5.870525	8.344397	8.352302	-1.455926	-1.447809	
32	5.879762	5.887666	8.515800	8.523705	-1.215962	-1.207845	
33	5.897328	5.905232	8.691463	8.699367	-0.970035	-0.961917	
34	5.915309	5.923213	8.871279	8.879183	-0.718293	-0.710175	
35	5.933695	5.941599	9.055140	9.063044	-0.460887	-0.452769	
36	5.952475	5.960379	9.242935	9.250839	-0.197973	-0.189856	
37	5.971637	5.979541	9.434552	9.442456	0.070290	0.078408	
38	5.991169	5.999073	9.629875	9.637779	0.343742	0.351860	
39	6.011060	6.018964	9.828786	9.836690	0.622218	0.630336	
40	6.031298	6.039202	10.031166	10.039070	0.905549	0.913667	
41	6.051871	6.059775	10.236892	10.244796	1.193566	1.201684	
42	6.072766	6.080670	10.445841	10.453745	1.486094	1.494212	
