#    itr              mu            ntot            mtot            etot
       1       -2.871094        2.800476        1.399454      -37.826101
       2        9.216530        2.799225       -1.263246       -2.749364
       3        9.686920        2.799805        1.127563       -0.264271
       4        9.757939        2.800629       -0.948659        1.894674
       5        9.895444        2.800842        0.715179        4.142550
       6       10.152882        2.800385       -0.511578        6.366508
       7       10.413190        2.800385        0.352798        7.739886
       8       10.525491        2.799652       -0.242122        8.487004
       9       10.604551        2.800568        0.163651        8.848056
      10       10.636290        2.799011       -0.111013        9.013288
      11       10.652617        2.800415        0.073608        9.091096
      12       10.651814        2.799500       -0.050506        9.132589
      13       10.650927        2.799500        0.033096        9.139518
      14       10.668799        2.799927       -0.022293        9.151411
      15       10.660228        2.799957        0.016113        9.159957
      16       10.660213        2.799194       -0.011490        9.153442
      17       10.650762        2.799286        0.007721        9.149276
      18       10.659191        2.799988       -0.004761        9.156380
      19       10.659068        2.799316        0.002899        9.156707
      20       10.658933        2.800232       -0.001389        9.159824
      21       10.668216        2.800079        0.000336        9.168119
      22       10.669027        2.799835       -0.000244        9.164388
