#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	27.005417	-4.062546	27.005417	-4.062546	16.083969	-15.005417	
1	27.005718	-4.062245	27.008429	-4.059534	16.088186	-15.001200	
2	27.006621	-4.061341	27.017462	-4.050500	16.100833	-14.988553	
3	27.008126	-4.059836	27.032512	-4.035450	16.121903	-14.967483	
4	27.010232	-4.057731	27.053570	-4.014393	16.151383	-14.938003	
5	27.012937	-4.055025	27.080622	-3.987341	16.189256	-14.900130	
6	27.016240	-4.051722	27.113652	-3.954311	16.235498	-14.853888	
7	27.020139	-4.047823	27.152640	-3.915322	16.290082	-14.799304	
8	27.024632	-4.043331	27.197564	-3.870399	16.352975	-14.736411	
9	27.029715	-4.038248	27.248396	-3.819567	16.424139	-14.665247	
10	27.035386	-4.032577	27.305104	-3.762858	16.503532	-14.585854	
11	27.041641	-4.026322	27.367656	-3.700306	16.591104	-14.498282	
12	27.048477	-4.019486	27.436014	-3.631949	16.686804	-14.402582	
13	27.055889	-4.012074	27.510135	-3.557828	16.790575	-14.298811	
14	27.063873	-4.004090	27.589976	-3.477986	16.902352	-14.187034	
15	27.072424	-3.995539	27.675489	-3.392474	17.022070	-14.067316	
16	27.081537	-3.986425	27.766622	-3.301341	17.149656	-13.939730	
17	27.091207	-3.976756	27.863319	-3.204643	17.285033	-13.804353	
18	27.101428	-3.966535	27.965524	-3.102439	17.428119	-13.661267	
19	27.112193	-3.955770	28.073174	-2.994789	17.578829	-13.510557	
20	27.123496	-3.944467	28.186204	-2.881758	17.737071	-13.352315	
21	27.135330	-3.932633	28.304547	-2.763416	17.902751	-13.186635	
22	27.147688	-3.920274	28.428131	-2.639832	18.075769	-13.013617	
23	27.160563	-3.907399	28.556881	-2.511081	18.256019	-12.833367	
24	27.173947	-3.894015	28.690721	-2.377242	18.443395	-12.645991	
25	27.187832	-3.880131	28.829569	-2.238394	18.637782	-12.451604	
26	27.202209	-3.865753	28.973342	-2.094621	18.839064	-12.250322	
27	27.217070	-3.850892	29.121953	-1.946010	19.047119	-12.042267	
28	27.232406	-3.835556	29.275312	-1.792650	19.261823	-11.827563	
29	27.248208	-3.819755	29.433328	-1.634634	19.483045	-11.606341	
30	27.264466	-3.803497	29.595906	-1.472057	19.710653	-11.378733	
31	27.281170	-3.786793	29.762946	-1.305017	19.944510	-11.144876	
32	27.298310	-3.769653	29.934349	-1.133614	20.184474	-10.904912	
33	27.315876	-3.752086	30.110011	-0.957951	20.430401	-10.658984	
34	27.333858	-3.734105	30.289827	-0.778135	20.682144	-10.407242	
35	27.352244	-3.715719	30.473688	-0.594274	20.939549	-10.149837	
36	27.371024	-3.696939	30.661484	-0.406479	21.202463	-9.886923	
37	27.390185	-3.677777	30.853101	-0.214862	21.470727	-9.618659	
38	27.409718	-3.658245	31.048424	-0.019539	21.744179	-9.345207	
39	27.429609	-3.638354	31.247335	0.179372	22.022654	-9.066732	
40	27.449847	-3.618116	31.449715	0.381752	22.305986	-8.783400	
41	27.470419	-3.597543	31.655441	0.587478	22.594002	-8.495384	
42	27.491314	-3.576649	31.864389	0.796427	22.886531	-8.202855	
43	27.512519	-3.555444	32.076435	1.008472	23.183394	-7.905992	
44	27.534020	-3.533943	32.291450	1.223487	23.484415	-7.604971	
45	27.555806	-3.512157	32.509304	1.441341	23.789411	-7.299975	
46	27.577862	-3.490101	32.729866	1.661903	24.098198	-6.991188	
47	27.600176	-3.467787	32.953004	1.885041	24.410591	-6.678795	
