#    itr              mu            ntot            mtot            etot
       1       63.230000        4.399475        1.600525       71.341868
       2       24.042000        4.399475       -1.437195       62.996724
       3       24.102000        4.399048        1.330566       63.644553
       4       24.223000        4.399048       -1.248535       64.039588
       5       24.316000        4.399048        1.185547       64.330408
       6       24.376000        4.399536       -1.132324       64.554958
       7       24.434000        4.399048        1.089844       64.724569
       8       24.485000        4.400269       -1.056396       64.878112
       9       24.521000        4.399536        1.024902       64.983819
      10       24.556000        4.399292       -0.999756       65.057433
      11       24.582000        4.399536        0.976562       65.130994
      12       24.610000        4.399292       -0.955322       65.194816
      13       24.631000        4.399048        0.935547       65.242936
      14       24.652000        4.399048       -0.915527       65.291804
      15       24.678000        4.399292        0.900146       65.350781
      16       24.708000        4.399048       -0.888672       65.389264
      17       24.720000        4.400024        0.871582       65.438213
      18       24.743000        4.399414       -0.855347       65.484154
      19       24.765000        4.399170        0.838013       65.507117
      20       24.780000        4.399170       -0.820435       65.544672
      21       24.805000        4.399902        0.805054       65.604315
      22       24.827000        4.399414       -0.795776       65.641493
      23       24.833000        4.399414        0.784546       65.653926
      24       24.843000        4.399658       -0.773071       65.685348
      25       24.855000        4.399902        0.762573       65.721564
      26       24.863000        4.399414       -0.751343       65.737189
      27       24.871000        4.400635        0.741821       65.783101
      28       24.882000        4.399170       -0.731567       65.789320
      29       24.886000        4.399170        0.721313       65.784042
      30       24.899000        4.399658       -0.712036       65.817627
      31       24.902000        4.399414        0.704956       65.839753
      32       24.913000        4.400391       -0.699585       65.874076
      33       24.919000        4.399902        0.696167       65.890720
      34       24.925000        4.399658       -0.692017       65.882566
      35       24.931000        4.399170        0.687622       65.874116
      36       24.934000        4.399414       -0.683472       65.880034
      37       24.934000        4.399170        0.676880       65.886687
      38       24.928000        4.399414       -0.670288       65.901228
      39       24.936000        4.399414        0.667358       65.918513
      40       24.936000        4.399170       -0.663208       65.918153
      41       24.942000        4.400146        0.658813       65.946074
      42       24.948000        4.399414       -0.653198       65.954155
      43       24.945000        4.399414        0.649292       65.951335
      44       24.950000        4.399414       -0.645386       65.958678
      45       24.959000        4.400391        0.641479       65.990329
      46       24.968000        4.399414       -0.636597       65.991081
      47       24.960000        4.399170        0.631958       65.975935
      48       24.963000        4.400146       -0.629028       66.004462
      49       24.968000        4.399170        0.625122       66.003289
      50       24.962000        4.399170       -0.623169       65.992575
      51       24.965000        4.399414        0.620483       66.002231
      52       24.966000        4.399414       -0.618530       66.011529
      53       24.968000        4.399414        0.617554       66.015069
      54       24.969000        4.399414       -0.616577       66.016806
      55       24.969000        4.399414        0.615601       66.018555
      56       24.969000        4.399414       -0.615601       66.020335
      57       24.969000        4.399414        0.615601       66.020335
