#    itr              mu            ntot            mtot            etot
       1       72.170000        4.199219        0.468933      262.312398
       2       72.397000        4.199463        0.357727      262.933972
       3       72.515000        4.199463        0.284973      263.272083
       4       72.570000        4.199219        0.237244      263.441615
       5       72.596000        4.199219        0.204285      263.533837
       6       72.610000        4.199219        0.180603      263.602826
       7       72.614000        4.199219        0.163269      263.647147
       8       72.635000        4.199463        0.150452      263.695928
       9       72.642000        4.199463        0.140930      263.732840
      10       72.645000        4.199219        0.133484      263.730508
      11       72.634000        4.199219        0.128845      263.726989
      12       72.633000        4.199707        0.124695      263.769600
      13       72.639000        4.199463        0.120911      263.789979
      14       72.635000        4.199463        0.117004      263.778590
      15       72.640000        4.199951        0.112122      263.819082
      16       72.644000        4.199219        0.108826      263.804959
      17       72.632000        4.199951        0.107727      263.814102
      18       72.647000        4.199463        0.106506      263.828905
      19       72.640000        4.199463        0.106018      263.798180
      20       72.641000        4.199463        0.106018      263.798751
      21       72.641000        4.199463        0.106018      263.798751
