#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-2.293566	-2.207506	-2.293565	-2.207506	-13.290590	-13.197207	19.706437	19.792497	19.706438	19.792497	18.709414	18.802797	
1	-2.293264	-2.207204	-2.290554	-2.204494	-13.286374	-13.192990	19.703425	19.789485	19.706137	19.792196	18.708811	18.802195	
2	-2.292360	-2.206301	-2.281520	-2.195460	-13.273727	-13.180343	19.694392	19.780452	19.705233	19.791293	18.707005	18.800388	
3	-2.290855	-2.204796	-2.266470	-2.180410	-13.252657	-13.159273	19.679342	19.765402	19.703728	19.789788	18.703995	18.797378	
4	-2.288750	-2.202690	-2.245413	-2.159353	-13.223177	-13.129793	19.658285	19.744344	19.701623	19.787682	18.699783	18.793167	
5	-2.286044	-2.199985	-2.218361	-2.132301	-13.185304	-13.091920	19.631233	19.717292	19.698917	19.784977	18.694373	18.787757	
6	-2.282741	-2.196682	-2.185331	-2.099271	-13.139062	-13.045678	19.598202	19.684262	19.695614	19.781674	18.687767	18.781150	
7	-2.278843	-2.192783	-2.146342	-2.060282	-13.084477	-12.991094	19.559214	19.645273	19.691716	19.777775	18.679969	18.773353	
8	-2.274350	-2.188291	-2.101418	-2.015359	-13.021584	-12.928201	19.514290	19.600350	19.687223	19.773283	18.670984	18.764368	
9	-2.269267	-2.183208	-2.050587	-1.964527	-12.950420	-12.857036	19.463459	19.549518	19.682140	19.768199	18.660818	18.754202	
10	-2.263596	-2.177537	-1.993878	-1.907818	-12.871028	-12.777644	19.406750	19.492810	19.676469	19.762529	18.649476	18.742860	
11	-2.257341	-2.171282	-1.931326	-1.845267	-12.783455	-12.690072	19.344198	19.430258	19.670214	19.756273	18.636966	18.730350	
12	-2.250505	-2.164446	-1.862969	-1.776909	-12.687755	-12.594371	19.275841	19.361900	19.663378	19.749438	18.623294	18.716678	
13	-2.243093	-2.157034	-1.788847	-1.702788	-12.583985	-12.490601	19.201719	19.287779	19.655966	19.742026	18.608470	18.701854	
14	-2.235109	-2.149050	-1.709006	-1.622947	-12.472207	-12.378824	19.121878	19.207938	19.647982	19.734041	18.592502	18.685886	
15	-2.226558	-2.140498	-1.623494	-1.537434	-12.352490	-12.259106	19.036365	19.122425	19.639431	19.725490	18.575399	18.668783	
