#    itr              mu            ntot            mtot            etot
       1      112.513000        4.599182        1.400818      162.918471
       2       41.752000        4.599182       -1.400818      130.241179
       3       41.775000        4.599426        1.400574      130.239894
       4       41.779000        4.599426       -1.400574      130.250880
       5       41.777000        4.599182        1.400818      130.240391
       6       41.777000        4.599426       -1.400574      130.240917
       7       41.777000        4.599182        1.400818      130.240391
       8       41.777000        4.599426       -1.400574      130.240917
       9       41.777000        4.599182        1.400818      130.240391
      10       41.777000        4.599426       -1.400574      130.240917
      11       41.777000        4.599182        1.400818      130.240391
      12       41.777000        4.599426       -1.400574      130.240917
      13       41.777000        4.599182        1.400818      130.240391
      14       41.777000        4.599426       -1.400574      130.240917
      15       41.777000        4.599182        1.400818      130.240391
      16       41.777000        4.599426       -1.400574      130.240917
      17       41.777000        4.599182        1.400818      130.240391
      18       41.777000        4.599426       -1.400574      130.240917
      19       41.777000        4.599182        1.400818      130.240391
      20       41.777000        4.599426       -1.400574      130.240917
      21       41.777000        4.599182        1.400818      130.240391
      22       41.777000        4.599426       -1.400574      130.240917
      23       41.777000        4.599182        1.400818      130.240391
      24       41.777000        4.599426       -1.400574      130.240917
      25       41.777000        4.599182        1.400818      130.240391
      26       41.777000        4.599426       -1.400574      130.240917
      27       41.777000        4.599182        1.400818      130.240391
      28       41.777000        4.599426       -1.400574      130.240917
      29       41.777000        4.599182        1.400818      130.240391
      30       41.777000        4.599426       -1.400574      130.240917
      31       41.777000        4.599182        1.400818      130.240391
      32       41.777000        4.599426       -1.400574      130.240917
      33       41.777000        4.599182        1.400818      130.240391
      34       41.777000        4.599426       -1.400574      130.240917
      35       41.777000        4.599182        1.400818      130.240391
      36       41.777000        4.599426       -1.400574      130.240917
      37       41.777000        4.599182        1.400818      130.240391
      38       41.777000        4.599426       -1.400574      130.240917
      39       41.777000        4.599182        1.400818      130.240391
      40       41.777000        4.599426       -1.400574      130.240917
      41       41.777000        4.599182        1.400818      130.240391
      42       41.777000        4.599426       -1.400574      130.240917
      43       41.777000        4.599182        1.400818      130.240391
      44       41.777000        4.599426       -1.400574      130.240917
      45       41.777000        4.599182        1.400818      130.240391
      46       41.777000        4.599426       -1.400574      130.240917
      47       41.777000        4.599182        1.400818      130.240391
      48       41.777000        4.599426       -1.400574      130.240917
      49       41.777000        4.599182        1.400818      130.240391
      50       41.777000        4.599426       -1.400574      130.240917
      51       41.777000        4.599182        1.400818      130.240391
      52       41.777000        4.599426       -1.400574      130.240917
      53       41.777000        4.599182        1.400818      130.240391
      54       41.777000        4.599426       -1.400574      130.240917
      55       41.777000        4.599182        1.400818      130.240391
      56       41.777000        4.599426       -1.400574      130.240917
      57       41.777000        4.599182        1.400818      130.240391
      58       41.777000        4.599426       -1.400574      130.240917
      59       41.777000        4.599182        1.400818      130.240391
      60       41.777000        4.599426       -1.400574      130.240917
      61       41.777000        4.599182        1.400818      130.240391
      62       41.777000        4.599426       -1.400574      130.240917
      63       41.777000        4.599182        1.400818      130.240391
      64       41.777000        4.599426       -1.400574      130.240917
      65       41.777000        4.599182        1.400818      130.240391
      66       41.777000        4.599426       -1.400574      130.240917
      67       41.777000        4.599182        1.400818      130.240391
      68       41.777000        4.599426       -1.400574      130.240917
      69       41.777000        4.599182        1.400818      130.240391
      70       41.777000        4.599426       -1.400574      130.240917
      71       41.777000        4.599182        1.400818      130.240391
      72       41.777000        4.599426       -1.400574      130.240917
      73       41.777000        4.599182        1.400818      130.240391
      74       41.777000        4.599426       -1.400574      130.240917
      75       41.777000        4.599182        1.400818      130.240391
      76       41.777000        4.599426       -1.400574      130.240917
      77       41.777000        4.599182        1.400818      130.240391
      78       41.777000        4.599426       -1.400574      130.240917
      79       41.777000        4.599182        1.400818      130.240391
      80       41.777000        4.599426       -1.400574      130.240917
      81       41.777000        4.599182        1.400818      130.240391
      82       41.777000        4.599426       -1.400574      130.240917
      83       41.777000        4.599182        1.400818      130.240391
      84       41.777000        4.599426       -1.400574      130.240917
      85       41.777000        4.599182        1.400818      130.240391
      86       41.777000        4.599426       -1.400574      130.240917
      87       41.777000        4.599182        1.400818      130.240391
      88       41.777000        4.599426       -1.400574      130.240917
      89       41.777000        4.599182        1.400818      130.240391
      90       41.777000        4.599426       -1.400574      130.240917
      91       41.777000        4.599182        1.400818      130.240391
      92       41.777000        4.599426       -1.400574      130.240917
      93       41.777000        4.599182        1.400818      130.240391
      94       41.777000        4.599426       -1.400574      130.240917
      95       41.777000        4.599182        1.400818      130.240391
      96       41.777000        4.599426       -1.400574      130.240917
      97       41.777000        4.599182        1.400818      130.240391
      98       41.777000        4.599426       -1.400574      130.240917
      99       41.777000        4.599182        1.400818      130.240391
