#    itr              mu            ntot            mtot            etot
       1      -21.000000        2.979919        2.979919      -97.179108
       2        3.479000        1.299561       -1.296509       -4.289075
       3       -0.607000        1.299683        1.022705       -8.323505
       4       -0.491000        1.299805       -0.870728       -7.375942
       5       -0.634000        1.299072        0.756226       -6.944213
       6       -0.730000        1.299316       -0.668091       -6.665655
       7       -0.812000        1.299316        0.596802       -6.471023
       8       -0.876000        1.299316       -0.538208       -6.330559
       9       -0.935000        1.299072        0.489624       -6.226080
      10       -0.995000        1.299072       -0.445679       -6.149008
      11       -1.050000        1.299316        0.406372       -6.084323
      12       -1.097000        1.299683       -0.363037       -6.030640
      13       -1.160000        1.299194        0.324951       -5.975752
      14       -1.200000        1.299438       -0.286621       -5.938737
      15       -1.229000        1.299194        0.253174       -5.900918
      16       -1.266000        1.299194       -0.222900       -5.874693
      17       -1.292000        1.299438        0.194824       -5.853189
      18       -1.296000        1.299438       -0.170898       -5.833733
      19       -1.314000        1.299194        0.150146       -5.820069
      20       -1.324000        1.299683       -0.131104       -5.812008
      21       -1.326000        1.299194        0.112549       -5.800159
      22       -1.337000        1.299194       -0.096436       -5.796603
      23       -1.343000        1.299194        0.085693       -5.791499
      24       -1.340000        1.299438       -0.076660       -5.788783
      25       -1.332000        1.299194        0.067627       -5.784568
      26       -1.335000        1.299194       -0.059814       -5.784137
      27       -1.342000        1.299438        0.053711       -5.782976
      28       -1.342000        1.299438       -0.047363       -5.780278
      29       -1.348000        1.299438        0.041016       -5.779340
      30       -1.352000        1.299194       -0.034912       -5.778221
      31       -1.352000        1.299194        0.029053       -5.779132
      32       -1.355000        1.299194       -0.025146       -5.778612
      33       -1.364000        1.299194        0.022217       -5.778316
      34       -1.360000        1.299683       -0.020752       -5.778732
      35       -1.354000        1.299194        0.019287       -5.774787
      36       -1.358000        1.299194       -0.017334       -5.777875
      37       -1.357000        1.299194        0.017334       -5.777759
      38       -1.357000        1.299194       -0.017334       -5.777759
