#    itr              mu            ntot            mtot            etot
       1      -16.262695        1.499817        0.749603      -36.278054
       2       -1.559374        1.500397       -0.505508      -11.381697
       3       -1.939526        1.499268        0.345154      -10.164185
       4       -2.307987        1.500366       -0.227661       -9.616840
       5       -2.487451        1.500122        0.148437       -9.345109
       6       -2.561097        1.500122       -0.095459       -9.229528
       7       -2.594315        1.500610        0.061768       -9.180671
       8       -2.583414        1.499878       -0.039185       -9.156036
       9       -2.603574        1.499878        0.024780       -9.150514
      10       -2.604145        1.500610       -0.016113       -9.148913
      11       -2.597519        1.500458        0.010728       -9.143753
      12       -2.599769        1.500854       -0.006714       -9.145049
      13       -2.601396        1.499390        0.002563       -9.139164
      14       -2.602571        1.500610       -0.000977       -9.148773
      15       -2.603421        1.499146        0.000244       -9.139577
      16       -2.604034        1.499634        0.000000       -9.147254
