#    itr              mu            ntot            mtot            etot
       1      -16.659000        1.499084        1.499084      -36.782582
       2       -1.910000        1.499023       -0.710083      -10.195700
       3       -2.480000        1.499390        0.315674       -9.375764
       4       -2.591000        1.499146       -0.142090       -9.189838
       5       -2.613000        1.499634        0.062012       -9.156104
       6       -2.610000        1.499146       -0.028809       -9.145414
       7       -2.610000        1.499634        0.012207       -9.147568
       8       -2.612000        1.499390       -0.003174       -9.144456
       9       -2.616000        1.499146        0.000488       -9.144948
      10       -2.611000        1.499146       -0.000488       -9.145980
      11       -2.611000        1.499146        0.000488       -9.145980
