#    itr              mu            ntot            mtot            etot
       1       27.440000        3.299133        2.700867      -15.972794
       2       11.172000        3.299072       -1.222290        8.931239
       3       12.137000        3.299194        0.528564       11.577411
       4       12.333000        3.299438       -0.225098       12.123521
       5       12.376000        3.299194        0.097412       12.223857
       6       12.355000        3.299194       -0.039795       12.239646
       7       12.386000        3.299438        0.017578       12.246413
       8       12.382000        3.299438       -0.007813       12.249138
       9       12.386000        3.299683        0.004150       12.252491
      10       12.382000        3.299194       -0.002686       12.248791
      11       12.382000        3.299438        0.002441       12.247176
      12       12.383000        3.299438       -0.002441       12.249540
      13       12.383000        3.299438        0.002441       12.249540
