#    itr              mu            ntot            mtot            etot
       1       58.240000        4.999512        0.230530      240.179314
       2       58.305000        4.999512        0.145813      240.343398
       3       58.369000        4.999634        0.093140      240.418717
       4       58.383000        4.999390        0.059082      240.433601
       5       58.393000        4.999634        0.037231      240.447287
       6       58.406000        4.999390        0.021973      240.448790
       7       58.396000        4.999390        0.011963      240.437849
       8       58.396000        4.999146        0.007935      240.424825
       9       58.397000        4.999146        0.005981      240.412784
      10       58.397000        4.999146        0.004517      240.412524
      11       58.397000        4.999146        0.004028      240.412568
      12       58.398000        4.999146        0.003540      240.412423
      13       58.398000        4.999634        0.003296      240.440945
      14       58.403000        5.000122        0.002563      240.493825
      15       58.406000        4.999146        0.002075      240.461155
      16       58.397000        4.999146        0.002075      240.412291
      17       58.397000        4.999146        0.002075      240.412291
