#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-3.710800	-3.708511	-3.710800	-3.708511	-14.082062	-14.081146	
1	-3.710499	-3.708210	-3.707788	-3.705500	-14.077845	-14.076930	
2	-3.709596	-3.707307	-3.698755	-3.696466	-14.065198	-14.064283	
3	-3.708091	-3.705802	-3.683705	-3.681416	-14.044128	-14.043213	
4	-3.705985	-3.703696	-3.662647	-3.660359	-14.014648	-14.013732	
5	-3.703280	-3.700991	-3.635596	-3.633307	-13.976775	-13.975860	
6	-3.699977	-3.697688	-3.602565	-3.600276	-13.930533	-13.929617	
7	-3.696078	-3.693789	-3.563577	-3.561288	-13.875949	-13.875033	
8	-3.691585	-3.689297	-3.518653	-3.516364	-13.813056	-13.812140	
9	-3.686502	-3.684213	-3.467821	-3.465533	-13.741892	-13.740976	
10	-3.680831	-3.678543	-3.411113	-3.408824	-13.662499	-13.661584	
11	-3.674576	-3.672287	-3.348561	-3.346272	-13.574927	-13.574011	
12	-3.667741	-3.665452	-3.280204	-3.277915	-13.479226	-13.478311	
13	-3.660328	-3.658040	-3.206082	-3.203793	-13.375456	-13.374541	
14	-3.652344	-3.650055	-3.126241	-3.123952	-13.263679	-13.262763	
15	-3.643793	-3.641504	-3.040728	-3.038439	-13.143961	-13.143045	
16	-3.634680	-3.632391	-2.949595	-2.947307	-13.016375	-13.015460	
17	-3.625010	-3.622721	-2.852898	-2.850609	-12.880998	-12.880083	
18	-3.614789	-3.612501	-2.750693	-2.748404	-12.737912	-12.736996	
19	-3.604024	-3.601736	-2.643043	-2.640754	-12.587202	-12.586286	
20	-3.592721	-3.590433	-2.530013	-2.527724	-12.428959	-12.428044	
21	-3.580887	-3.578598	-2.411670	-2.409381	-12.263280	-12.262364	
22	-3.568529	-3.566240	-2.288086	-2.285797	-12.090262	-12.089347	
23	-3.555654	-3.553365	-2.159336	-2.157047	-11.910012	-11.909096	
24	-3.542270	-3.539981	-2.025496	-2.023207	-11.722636	-11.721721	
25	-3.528385	-3.526096	-1.886648	-1.884359	-11.528249	-11.527334	
26	-3.514008	-3.511719	-1.742875	-1.740587	-11.326967	-11.326052	
27	-3.499147	-3.496858	-1.594264	-1.591976	-11.118912	-11.117996	
28	-3.483811	-3.481522	-1.440905	-1.438616	-10.904208	-10.903293	
29	-3.468009	-3.465720	-1.282889	-1.280600	-10.682986	-10.682070	
30	-3.451751	-3.449462	-1.120311	-1.118023	-10.455378	-10.454462	
31	-3.435047	-3.432758	-0.953271	-0.950982	-10.221521	-10.220605	
32	-3.417907	-3.415618	-0.781868	-0.779579	-9.981557	-9.980641	
33	-3.400341	-3.398052	-0.606206	-0.603917	-9.735629	-9.734714	
34	-3.382359	-3.380070	-0.426390	-0.424101	-9.483887	-9.482972	
35	-3.363973	-3.361684	-0.242529	-0.240240	-9.226482	-9.225566	
36	-3.345193	-3.342905	-0.054733	-0.052444	-8.963568	-8.962652	
37	-3.326032	-3.323743	0.136884	0.139173	-8.695304	-8.694389	
38	-3.306499	-3.304211	0.332207	0.334496	-8.421852	-8.420937	
39	-3.286608	-3.284320	0.531118	0.533407	-8.143376	-8.142461	
40	-3.266370	-3.264082	0.733497	0.735786	-7.860045	-7.859130	
41	-3.245798	-3.243509	0.939224	0.941512	-7.572028	-7.571113	
42	-3.224903	-3.222614	1.148172	1.150461	-7.279500	-7.278585	
43	-3.203698	-3.201410	1.360218	1.362507	-6.982636	-6.981721	
44	-3.182197	-3.179908	1.575232	1.577521	-6.681616	-6.680701	
45	-3.160412	-3.158123	1.793087	1.795375	-6.376620	-6.375705	
46	-3.138355	-3.136066	2.013649	2.015938	-6.067833	-6.066918	
47	-3.116041	-3.113753	2.236787	2.239076	-5.755440	-5.754525	
48	-3.093484	-3.091195	2.462366	2.464654	-5.439630	-5.438714	
49	-3.070695	-3.068406	2.690249	2.692538	-5.120592	-5.119677	
50	-3.047690	-3.045401	2.920301	2.922590	-4.798520	-4.797604	
51	-3.024482	-3.022193	3.152382	3.154671	-4.473606	-4.472691	
52	-3.001085	-2.998796	3.386353	3.388642	-4.146047	-4.145132	
53	-2.977513	-2.975224	3.622072	3.624361	-3.816040	-3.815125	
54	-2.953780	-2.951492	3.859398	3.861687	-3.483784	-3.482869	
55	-2.929901	-2.927613	4.098187	4.100476	-3.149479	-3.148564	
56	-2.905890	-2.903602	4.338297	4.340585	-2.813326	-2.812411	
57	-2.881762	-2.879473	4.579581	4.581870	-2.475528	-2.474613	
58	-2.857531	-2.855242	4.821895	4.824184	-2.136288	-2.135373	
59	-2.833211	-2.830922	5.065093	5.067382	-1.795811	-1.794896	
60	-2.808817	-2.806528	5.309028	5.311317	-1.454302	-1.453386	
61	-2.784365	-2.782076	5.553554	5.555843	-1.111966	-1.111050	
62	-2.759868	-2.757579	5.798523	5.800812	-0.769009	-0.768094	
63	-2.735341	-2.733053	6.043788	6.046076	-0.425639	-0.424723	
64	-2.710800	-2.708511	6.289200	6.291489	-0.082062	-0.081146	
65	-2.686259	-2.683970	6.534612	6.536901	0.261515	0.262431	
66	-2.661732	-2.659444	6.779877	6.782165	0.604886	0.605801	
67	-2.637236	-2.634947	7.024845	7.027134	0.947842	0.948758	
68	-2.612783	-2.610494	7.269371	7.271660	1.290178	1.291094	
69	-2.588389	-2.586101	7.513307	7.515595	1.631688	1.632603	
70	-2.564070	-2.561781	7.756505	7.758793	1.972165	1.973080	
71	-2.539838	-2.537549	7.998819	8.001108	2.311405	2.312320	
72	-2.515710	-2.513421	8.240103	8.242392	2.649203	2.650118	
73	-2.491699	-2.489410	8.480212	8.482501	2.985356	2.986271	
74	-2.467820	-2.465531	8.719002	8.721290	3.319661	3.320576	
75	-2.444087	-2.441799	8.956327	8.958616	3.651917	3.652832	
76	-2.420515	-2.418227	9.192047	9.194335	3.981924	3.982839	
77	-2.397118	-2.394830	9.426017	9.428306	4.309483	4.310398	
78	-2.373910	-2.371621	9.658098	9.660387	4.634396	4.635312	
79	-2.350905	-2.348616	9.888150	9.890439	4.956469	4.957384	
80	-2.328117	-2.325828	10.116034	10.118323	5.275506	5.276422	
81	-2.305559	-2.303270	10.341613	10.343902	5.591317	5.592232	
82	-2.283245	-2.280956	10.564751	10.567040	5.903710	5.904625	
83	-2.261189	-2.258900	10.785313	10.787602	6.212497	6.213412	
84	-2.239403	-2.237115	11.003167	11.005456	6.517493	6.518408	
85	-2.217902	-2.215613	11.218182	11.220471	6.818513	6.819428	
86	-2.196697	-2.194409	11.430227	11.432516	7.115377	7.116292	
87	-2.175803	-2.173514	11.639176	11.641465	7.407905	7.408820	
88	-2.155230	-2.152941	11.844902	11.847191	7.695921	7.696837	
89	-2.134992	-2.132703	12.047282	12.049571	7.979253	7.980168	
90	-2.115101	-2.112812	12.246193	12.248482	8.257728	8.258644	
91	-2.095569	-2.093280	12.441516	12.443805	8.531181	8.532096	
92	-2.076407	-2.074118	12.633133	12.635421	8.799444	8.800360	
93	-2.057627	-2.055339	12.820928	12.823217	9.062358	9.063274	
94	-2.039241	-2.036952	13.004789	13.007078	9.319764	9.320679	
95	-2.021260	-2.018971	13.184605	13.186894	9.571506	9.572421	
96	-2.003693	-2.001405	13.360268	13.362556	9.817433	9.818349	
97	-1.986553	-1.984264	13.531671	13.533959	10.057397	10.058313	
98	-1.969849	-1.967560	13.698711	13.701000	10.291254	10.292170	
99	-1.953591	-1.951303	13.861288	13.863577	10.518862	10.519778	
100	-1.937790	-1.935501	14.019304	14.021593	10.740085	10.741000	
101	-1.922454	-1.920165	14.172664	14.174953	10.954788	10.955704	
102	-1.907593	-1.905304	14.321275	14.323564	11.162844	11.163759	
103	-1.893215	-1.890927	14.465048	14.467337	11.364126	11.365041	
104	-1.879331	-1.877042	14.603896	14.606185	11.558513	11.559428	
105	-1.865947	-1.863658	14.737735	14.740024	11.745888	11.746804	
106	-1.853072	-1.850783	14.866486	14.868775	11.926139	11.927054	
107	-1.840713	-1.838424	14.990070	14.992359	12.099156	12.100072	
108	-1.828879	-1.826590	15.108412	15.110701	12.264836	12.265751	
109	-1.817576	-1.815287	15.221443	15.223732	12.423078	12.423994	
110	-1.806811	-1.804522	15.329093	15.331382	12.573788	12.574704	
111	-1.796590	-1.794302	15.431297	15.433586	12.716875	12.717790	
112	-1.786921	-1.784632	15.527995	15.530284	12.852252	12.853167	
113	-1.777807	-1.775519	15.619128	15.621417	12.979837	12.980753	
114	-1.769256	-1.766967	15.704640	15.706929	13.099555	13.100471	
115	-1.761272	-1.758983	15.784482	15.786770	13.211333	13.212248	
116	-1.753860	-1.751571	15.858603	15.860892	13.315103	13.316018	
117	-1.747024	-1.744735	15.926960	15.929249	13.410803	13.411719	
118	-1.740769	-1.738480	15.989512	15.991801	13.498376	13.499291	
119	-1.735098	-1.732809	16.046221	16.048510	13.577768	13.578684	
120	-1.730015	-1.727726	16.097053	16.099341	13.648932	13.649848	
121	-1.725523	-1.723234	16.141976	16.144265	13.711825	13.712741	
122	-1.721624	-1.719335	16.180965	16.183254	13.766409	13.767325	
123	-1.718321	-1.716032	16.213995	16.216284	13.812652	13.813567	
124	-1.715615	-1.713327	16.241047	16.243336	13.850524	13.851440	
125	-1.713510	-1.711221	16.262104	16.264393	13.880005	13.880920	
126	-1.712005	-1.709716	16.277154	16.279443	13.901075	13.901990	
127	-1.711101	-1.708813	16.286188	16.288477	13.913722	13.914637	
128	-1.710800	-1.708511	16.289200	16.291489	13.917938	13.918854	
129	-1.707788	-1.705500	16.289501	16.291790	13.918541	13.919456	
130	-1.698755	-1.696466	16.290404	16.292693	13.920347	13.921263	
131	-1.683705	-1.681416	16.291909	16.294198	13.923357	13.924273	
132	-1.662647	-1.660359	16.294015	16.296304	13.927569	13.928484	
133	-1.635596	-1.633307	16.296720	16.299009	13.932979	13.933895	
134	-1.602565	-1.600276	16.300023	16.302312	13.939585	13.940501	
135	-1.563577	-1.561288	16.303922	16.306211	13.947383	13.948298	
136	-1.518653	-1.516364	16.308415	16.310703	13.956368	13.957283	
137	-1.467821	-1.465533	16.313498	16.315787	13.966534	13.967449	
138	-1.411113	-1.408824	16.319169	16.321457	13.977876	13.978791	
139	-1.348561	-1.346272	16.325424	16.327713	13.990386	13.991302	
140	-1.280204	-1.277915	16.332259	16.334548	14.004058	14.004973	
141	-1.206082	-1.203793	16.339672	16.341960	14.018882	14.019797	
142	-1.126241	-1.123952	16.347656	16.349945	14.034850	14.035766	
143	-1.040728	-1.038439	16.356207	16.358496	14.051953	14.052868	
144	-0.949595	-0.947307	16.365320	16.367609	14.070179	14.071095	
145	-0.852898	-0.850609	16.374990	16.377279	14.089519	14.090434	
146	-0.750693	-0.748404	16.385211	16.387499	14.109960	14.110875	
147	-0.643043	-0.640754	16.395976	16.398264	14.131490	14.132405	
148	-0.530013	-0.527724	16.407279	16.409567	14.154096	14.155011	
149	-0.411670	-0.409381	16.419113	16.421402	14.177764	14.178680	
150	-0.288086	-0.285797	16.431471	16.433760	14.202481	14.203397	
151	-0.159336	-0.157047	16.444346	16.446635	14.228231	14.229147	
152	-0.025496	-0.023207	16.457730	16.460019	14.254999	14.255915	
153	0.113352	0.115641	16.471615	16.473904	14.282769	14.283684	
154	0.257125	0.259413	16.485992	16.488281	14.311523	14.312439	
155	0.405736	0.408024	16.500853	16.503142	14.341245	14.342161	
156	0.559095	0.561384	16.516189	16.518478	14.371917	14.372833	
157	0.717111	0.719400	16.531991	16.534280	14.403521	14.404436	
158	0.879689	0.881977	16.548249	16.550538	14.436036	14.436952	
159	1.046729	1.049018	16.564953	16.567242	14.469444	14.470360	
160	1.218132	1.220421	16.582093	16.584382	14.503725	14.504640	
161	1.393794	1.396083	16.599659	16.601948	14.538857	14.539773	
162	1.573610	1.575899	16.617641	16.619930	14.574820	14.575736	
163	1.757471	1.759760	16.636027	16.638316	14.611593	14.612508	
164	1.945267	1.947556	16.654807	16.657095	14.649152	14.650067	
165	2.136884	2.139173	16.673968	16.676257	14.687475	14.688391	
166	2.332207	2.334496	16.693501	16.695789	14.726540	14.727455	
167	2.531118	2.533407	16.713392	16.715680	14.766322	14.767237	
168	2.733497	2.735786	16.733630	16.735918	14.806798	14.807713	
169	2.939224	2.941512	16.754202	16.756491	14.847943	14.848859	
170	3.148172	3.150461	16.775097	16.777386	14.889733	14.890648	
171	3.360218	3.362507	16.796302	16.798590	14.932142	14.933057	
172	3.575232	3.577521	16.817803	16.820092	14.975145	14.976060	
173	3.793087	3.795375	16.839588	16.841877	15.018716	15.019631	
174	4.013649	4.015938	16.861645	16.863934	15.062828	15.063744	
175	4.236787	4.239076	16.883959	16.886247	15.107456	15.108371	
176	4.462366	4.464654	16.906516	16.908805	15.152571	15.153487	
177	4.690249	4.692538	16.929305	16.931594	15.198148	15.199064	
178	4.920301	4.922590	16.952310	16.954599	15.244159	15.245074	
179	5.152382	5.154671	16.975518	16.977807	15.290575	15.291490	
180	5.386353	5.388642	16.998915	17.001204	15.337369	15.338284	
181	5.622072	5.624361	17.022487	17.024776	15.384513	15.385428	
182	5.859398	5.861687	17.046220	17.048508	15.431978	15.432893	
