# n = 5.8 U  = 12.0 J = 3.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       72.010000        5.800354        0.099823      333.505213
       2       68.192000        5.799011        0.050079      334.228896
       3       68.142000        5.799255        0.027252      334.184209
       4       68.136000        5.799255        0.015533      334.202048
       5       68.131000        5.799194        0.009644      334.199213
       6       68.132000        5.799438        0.006348      334.212901
       7       68.132000        5.799194        0.004761      334.210383
       8       68.127000        5.799194        0.004028      334.196288
       9       68.127000        5.799438        0.003174      334.213000
      10       68.131000        5.799438        0.002686      334.227020
      11       68.132000        5.799438        0.002686      334.227028
      12       68.132000        5.799438        0.002686      334.227028
